,Open,High,Close
335,2414.3105,2456.395,2399.6262
336,2416.4219,2458.6775,2401.7222
337,2421.9175,2466.655,2407.2253
338,2429.003,2475.4387,2414.1094
339,2433.043,2478.3196,2417.8716
340,2437.4702,2482.2676,2422.064
341,2442.5845,2485.3518,2427.4297
342,2448.7417,2491.5493,2433.7283
343,2450.58,2494.1096,2436.0579
344,2449.8413,2495.4543,2435.4048
345,2450.4858,2497.332,2435.6025
346,2453.1477,2499.9382,2437.8655
347,2455.6365,2502.09,2440.1804
348,2457.9062,2504.4424,2442.0781
349,2459.4707,2501.416,2443.222
350,2459.5159,2502.5847,2444.9648
351,2461.1375,2507.172,2447.149
352,2459.8223,2507.3098,2445.402
353,2459.2664,2507.8923,2444.536
354,2461.111,2509.9905,2445.7354
355,2463.6428,2511.7402,2447.1086
356,2471.0344,2515.946,2454.5396
357,2480.651,2526.4885,2464.1018
358,2486.215,2532.797,2469.5486
359,2492.9668,2539.5352,2476.3752
360,2496.7693,2544.6196,2480.4001
361,2498.8762,2546.9795,2482.8108
362,2499.4983,2547.8196,2483.2693
363,2498.61,2546.507,2482.764
364,2496.3882,2544.7559,2481.1863
365,2495.6406,2545.916,2480.7751
366,2492.649,2542.762,2478.2463
367,2490.7222,2539.6772,2475.9075
368,2487.83,2534.5906,2472.908
369,2482.7488,2526.333,2467.926
370,2479.349,2524.602,2465.3562
371,2477.9956,2523.3635,2463.858
372,2474.5032,2521.8208,2459.8352
373,2473.227,2522.7502,2457.5398
374,2474.993,2524.2566,2458.3828
375,2481.3425,2529.5156,2464.1074
376,2491.793,2538.5686,2474.5771
377,2499.803,2547.8647,2482.4219
378,2507.0566,2552.9246,2490.003
379,2509.653,2556.426,2493.3098
380,2512.0298,2560.5474,2496.268
381,2512.1724,2560.7375,2496.5195
382,2509.7258,2558.113,2493.8906
383,2505.5212,2554.658,2490.269
384,2503.5007,2554.6863,2487.691
385,2506.6887,2557.9424,2490.324
386,2515.3435,2567.5657,2497.8835
387,2523.514,2575.617,2504.7754
388,2534.659,2585.5146,2515.2258
389,2547.882,2596.9114,2528.3472
390,2562.448,2612.6714,2543.2114
391,2574.087,2627.0137,2555.009
392,2584.3188,2639.0178,2565.3171
393,2590.4885,2644.4202,2571.3872
394,2594.666,2647.7253,2575.8025
395,2597.3716,2650.2844,2578.1094
396,2600.1655,2654.661,2581.3877
397,2602.888,2658.5479,2584.2942
398,2603.7605,2660.611,2584.9292
399,2603.7312,2660.5261,2584.4607
400,2603.9482,2659.7654,2584.6787
401,2606.191,2661.6296,2587.0688
402,2608.222,2664.1602,2589.7073
403,2610.3252,2666.3276,2590.9343
404,2608.5637,2664.2068,2589.7642
405,2605.4038,2658.309,2586.739
406,2602.9998,2658.6565,2584.5168
407,2602.7805,2658.9382,2584.5085
408,2601.8132,2657.3215,2583.5374
409,2598.591,2656.099,2580.2158
410,2595.66,2651.0784,2576.6907
