,Open,High,Low,Adj Close,Close,Volume,Turnover (Lacs),DPO,New York 9:30,Total Market Value
2014-10-28,941.1,942.0,926.1,933.7,934.05,5034195.0,46922.71,1394.9225000000006,1240.0,122253340.0
2014-10-29,936.6,953.4,934.15,951.05,951.6,4004057.0,37916.36,1395.5950000000005,1240.0,125858891.0
2014-10-30,948.0,981.55,947.1,978.0,979.25,7484984.0,72532.41,1332.9750000000004,1240.0,125439641.0
2014-10-31,981.85,1003.7,981.85,999.0,1000.55,3219842.0,32049.62,1329.6100000000004,1240.0,126361991.0
2014-11-03,1004.0,1009.0,990.15,1001.45,1002.35,2828980.0,28343.08,1274.250000000001,1240.0,125271941.0
2014-11-05,1002.0,1008.5,988.4,989.0,991.3,3595614.0,35840.92,1271.970000000001,1230.0,124192141.0
2014-11-07,990.45,995.35,978.05,981.55,980.5,2659263.0,26153.93,1264.1050000000007,1230.0,123361350.0
2014-11-10,982.8,989.8,967.25,969.75,969.35,2396133.0,23403.68,1261.9450000000008,1230.0,123847662.0
2014-11-11,972.4,987.8,966.25,978.0,977.7,2308713.0,22570.19,1286.645000000001,1230.0,125306601.0
2014-11-12,981.95,983.0,968.7,971.55,974.05,2122642.0,20698.12,1285.675000000001,1230.0,126603435.0
2014-11-13,974.0,979.8,963.4,969.2,969.25,1609576.0,15620.5,1251.5450000000012,1230.0,129278155.0
2014-11-14,969.0,977.75,965.05,969.0,969.15,1925588.0,18687.31,1250.9825000000012,1230.0,127819217.0
2014-11-17,966.0,987.55,966.0,987.5,985.2,2337114.0,22879.2,1281.9350000000013,1230.0,126603435.0
2014-11-18,985.45,997.7,985.2,987.5,988.65,3065433.0,30412.62,1279.0525000000011,1230.0,124820288.0
2014-11-19,988.65,992.0,976.5,976.8,978.15,1851368.0,18187.01,1264.2400000000011,1210.0,121902411.0
2014-11-20,978.0,983.7,970.3,979.45,980.75,2592595.0,25319.1,1261.955000000001,1210.0,125225549.0
2014-11-21,980.2,1001.0,980.2,996.2,997.7,2683538.0,26683.68,1205.8875000000007,1210.0,124901340.0
2014-11-24,1000.2,1004.15,981.7,983.8,985.35,2840424.0,28025.75,1203.902500000001,1210.0,123280297.0
2014-11-25,985.1,994.9,973.3,994.5,993.0,3338732.0,32916.35,1170.537500000001,1210.0,125549757.0
2014-11-26,991.95,993.0,982.6,986.2,987.05,3007076.0,29690.19,1168.252500000001,1210.0,126927643.0
2014-12-01,989.0,991.95,958.55,962.95,961.6,3973275.0,38595.46,1152.605000000001,1210.0,126360278.0
2014-12-02,962.0,971.25,958.0,963.2,962.65,2160807.0,20820.04,1154.5000000000007,1200.0,123604506.0
2014-12-03,958.55,974.0,958.55,966.75,968.35,2237796.0,21658.93,1161.650000000001,1190.0,123847662.0
2014-12-04,968.1,974.95,955.7,957.9,958.55,2463051.0,23745.11,1163.287500000001,1175.0,126360278.0
2014-12-05,961.0,967.0,955.1,956.9,957.35,2296865.0,22061.23,1235.545000000001,1175.0,128062373.0
2014-12-08,960.0,962.85,942.25,944.1,944.6,2340414.0,22269.79,1236.782500000001,1175.0,126522383.0
2014-12-09,941.0,950.7,931.0,939.75,939.85,2422696.0,22786.34,1178.175000000001,1175.0,128143425.0
2014-12-10,931.45,940.95,930.0,931.4,932.55,3027071.0,28287.4,1180.2500000000011,1175.0,127657113.0
2014-12-11,929.0,929.0,903.35,906.0,906.15,5170702.0,47217.7,1112.0550000000012,1175.0,129197103.0
2014-12-12,907.0,911.0,879.35,883.15,882.35,4085890.0,36514.54,1116.3950000000013,1175.0,132114980.0
2014-12-15,877.95,881.8,872.0,881.4,878.8,2891112.0,25362.98,1174.015000000001,1175.0,132439189.0
2014-12-16,876.8,883.25,859.7,867.0,864.6,4774252.0,41627.72,1180.217500000001,1175.0,131628667.0
2014-12-17,865.25,874.9,864.45,871.6,869.5,4749947.0,41328.2,1195.0000000000016,1200.0,132358136.0
2014-12-18,881.55,884.8,864.65,880.25,880.1,3422050.0,29997.71,1200.0325000000016,1225.0,133249710.0
2014-12-19,885.1,908.4,882.5,900.45,900.55,4588473.0,41265.18,1144.9900000000016,1225.0,133087606.0
2014-12-22,902.0,906.8,891.0,904.75,904.9,1898416.0,17059.77,1149.0125000000016,1245.0,133492866.0
2014-12-23,902.35,904.15,891.8,894.0,893.75,2419143.0,21703.28,1068.7250000000015,1245.0,134222336.0
2014-12-24,893.75,897.15,880.0,886.0,884.15,5138493.0,45569.83,1073.8700000000015,1245.0,132196032.0
2014-12-29,888.5,899.05,886.95,897.5,897.0,1584461.0,14182.45,1018.8400000000015,1245.0,133817075.0
2014-12-30,897.1,898.4,877.1,882.2,880.15,2657831.0,23447.75,977.2125000000013,1245.0,131790772.0
2015-01-02,888.1,896.05,884.3,884.95,885.55,1675827.0,14904.61,1029.560000000001,1245.0,128305530.0
2015-01-05,885.0,890.9,874.1,875.55,875.85,2309591.0,20367.81,982.2350000000013,1245.0,131781141.0
2015-01-06,870.0,873.0,832.0,832.5,836.1,4258043.0,36091.33,987.6600000000012,1245.0,131608654.0
2015-01-07,837.1,858.8,837.0,858.0,854.3,4736315.0,40249.72,1053.537500000001,1220.0,128914065.0
2015-01-08,860.1,862.9,840.15,843.0,842.05,4542457.0,38415.74,1058.0625000000011,1210.0,128411455.0
2015-01-09,848.4,862.0,845.0,861.5,860.3,3061366.0,26087.41,1177.205000000001,1200.0,130516030.0
2015-01-12,860.5,861.0,841.6,852.5,850.3,2308716.0,19566.62,1178.807500000001,1200.0,131086681.0
2015-01-13,853.0,854.95,840.5,845.0,843.15,2274108.0,19211.07,1164.590000000001,1200.0,125787779.0
2015-01-14,843.0,847.0,831.2,837.0,834.95,2601286.0,21749.13,1166.072500000001,1190.0,124238869.0
2015-01-15,840.0,871.1,840.0,863.0,864.25,3869247.0,33162.04,1133.6850000000009,1180.0,123912783.0
2015-01-16,860.0,875.0,852.05,867.5,869.7,4374388.0,37943.07,1134.2050000000008,1180.0,126195386.0
2015-01-20,881.5,905.55,878.85,902.55,903.05,3054173.0,27314.7,1174.9925000000007,1180.0,127255167.0
2015-01-21,905.0,911.4,892.05,907.05,906.75,3905183.0,35292.38,1153.942500000001,1180.0,126521473.0
2015-01-22,905.15,907.2,879.5,884.2,883.75,5422365.0,48171.56,1153.962500000001,1180.0,125135606.0
2015-01-23,890.0,897.8,877.0,886.85,886.9,4132897.0,36670.65,1091.5600000000009,1180.0,126113865.0
2015-01-27,892.9,896.7,880.5,887.25,889.05,4100754.0,36428.49,1091.957500000001,1180.0,124320390.0
2015-01-28,886.1,909.8,886.1,906.55,906.85,4411227.0,39612.82,1060.272500000001,1180.0,121711700.0
2015-01-29,907.1,934.5,906.9,927.95,929.4,8255888.0,76482.31,1058.3600000000008,1180.0,121141049.0
2015-02-02,916.05,919.9,905.7,908.2,908.05,4412275.0,40268.71,1072.367500000001,1180.0,120570398.0
2015-02-03,913.2,940.85,913.2,936.3,937.6,3907020.0,36348.96,1026.630000000001,1180.0,125765681.0
2015-02-04,939.1,943.8,925.9,926.7,928.8,3216827.0,30133.88,1021.995000000001,1180.0,125038079.0
2015-02-05,936.0,939.9,917.6,921.6,923.7,2826578.0,26290.35,873.275000000001,1190.0,125601660.0
2015-02-06,924.1,930.0,903.0,911.15,909.9,2067728.0,18946.68,869.8825000000008,1190.0,125825898.0
2015-02-09,901.2,918.0,892.0,894.35,896.7,2020605.0,18297.48,748.2125000000007,1190.0,127582350.0
2015-02-10,898.0,904.5,861.3,884.6,882.0,3120391.0,27707.94,746.6275000000006,1190.0,126544446.0
2015-02-11,886.0,904.75,883.0,901.5,900.7,2235774.0,20002.18,776.8000000000009,1190.0,125746059.0
2015-02-12,908.0,913.95,887.25,912.55,909.15,1990874.0,17904.99,773.0900000000008,1190.0,124867832.0
2015-02-13,914.0,920.8,909.05,920.05,917.5,1690071.0,15483.93,744.3275000000007,1190.0,126225091.0
2015-02-18,900.0,908.0,894.4,901.1,901.65,2248124.0,20262.11,620.6225000000006,1180.0,125187187.0
2015-02-23,869.95,876.75,847.1,848.1,851.45,3224043.0,27758.39,667.7700000000009,1180.0,123510573.0
2015-02-24,854.25,856.8,837.0,842.2,841.45,4559370.0,38470.76,719.6925000000008,1180.0,123111379.0
2015-02-25,848.8,856.5,841.05,844.55,843.15,3491406.0,29602.07,721.9875000000006,1180.0,122552508.0
2015-02-26,846.1,850.0,836.6,848.5,842.0,4905338.0,41290.95,624.3800000000007,1180.0,124069445.0
2015-03-02,869.0,875.5,855.55,864.95,864.25,3332631.0,28735.65,504.5175000000007,1180.0,123909767.0
2015-03-03,869.0,906.45,867.4,900.15,900.8,4717254.0,42175.79,420.45750000000055,1180.0,124867832.0
2015-03-04,906.0,909.65,880.05,886.25,887.85,3308981.0,29614.8,422.50500000000056,1180.0,124388800.0
2015-03-05,892.5,898.75,878.15,886.0,884.95,2449658.0,21738.92,439.2925000000007,1180.0,124708155.0
2015-03-09,885.1,891.75,864.15,865.4,869.65,3215112.0,28247.81,441.30500000000075,1180.0,124149283.0
2015-03-10,868.95,875.8,855.4,858.0,859.15,3482250.0,30067.77,517.2325000000006,1180.0,123909767.0
2015-03-11,860.95,869.6,852.4,853.5,855.95,2659765.0,22899.94,518.5350000000007,1160.0,124867832.0
2015-03-12,858.0,867.4,855.6,863.5,863.8,2693254.0,23164.48,442.2300000000006,1160.0,124069445.0
2015-03-13,869.0,869.6,847.0,852.4,850.1,2956988.0,25321.46,445.1825000000008,1160.0,121514604.0
2015-03-16,851.5,853.95,840.3,843.2,842.1,3163589.0,26678.04,349.8025000000009,1160.0,121035572.0
2015-03-17,850.55,859.9,841.0,856.05,856.85,4359100.0,37078.61,352.10000000000105,1160.0,118480731.0
2015-03-18,857.0,872.25,854.7,868.95,868.65,2118940.0,18288.14,155.60000000000093,1150.0,119678312.0
2015-03-19,875.55,876.7,854.1,854.7,856.15,3185218.0,27540.01,157.89500000000078,1150.0,119279119.0
2015-03-20,857.9,861.15,848.6,858.0,854.1,2378572.0,20329.07,216.34500000000082,1150.0,122951702.0
2015-03-23,856.5,864.0,838.1,842.0,841.95,3029112.0,25627.0,216.82000000000085,1165.0,124628316.0
2015-03-24,842.1,854.3,842.1,848.9,847.95,2111750.0,17910.89,292.4950000000008,1165.0,125586381.0
2015-03-25,849.0,849.5,841.0,842.0,844.9,2346393.0,19796.96,292.4075000000008,1165.0,126145253.0
2015-03-26,841.1,849.25,824.1,831.0,829.3,4713693.0,39395.43,341.7925000000008,1165.0,124947671.0
2015-03-27,833.9,835.0,801.45,810.0,811.7,5332142.0,43494.19,343.9850000000008,1165.0,124867832.0
2015-03-30,816.6,817.7,796.45,814.1,810.75,3961481.0,32000.04,520.4050000000007,1165.0,125985575.0
2015-04-01,824.9,839.0,813.1,835.15,836.05,3334693.0,27527.96,591.8050000000007,1165.0,121913798.0
2015-04-08,833.5,869.5,832.9,863.0,865.9,5673710.0,48535.73,607.6575000000007,1155.0,121124931.0
2015-04-09,865.5,899.0,858.8,897.0,895.1,6234931.0,54920.68,423.31000000000074,1155.0,120655757.0
2015-04-10,894.95,908.8,889.1,904.0,904.35,5788462.0,52061.41,420.8900000000008,1155.0,120342975.0
2015-04-13,906.8,924.75,898.75,922.3,922.5,4612201.0,42200.87,319.45500000000084,1155.0,118231694.0
2015-04-15,921.0,939.6,907.2,923.9,923.65,5081693.0,46743.15,315.7775000000008,1145.0,119795606.0
2015-04-16,924.5,938.0,919.0,929.55,928.35,4612192.0,42802.9,361.6650000000009,1145.0,119873801.0
2015-04-17,935.05,944.3,922.6,924.1,926.85,5476551.0,51159.23,358.1650000000009,1135.0,120968539.0
2015-04-20,937.3,937.45,878.5,883.75,885.65,8601165.0,77540.14,439.66500000000076,1135.0,120342975.0
2015-04-21,890.15,895.5,872.45,876.45,876.45,4047524.0,35841.23,438.6500000000008,1135.0,118857259.0
2015-04-22,881.9,886.75,867.0,879.0,879.75,3374188.0,29621.98,341.9675000000009,1135.0,118700868.0
2015-04-23,883.85,889.4,869.05,877.0,877.05,3048801.0,26798.63,340.212500000001,1135.0,117840716.0
2015-04-24,877.0,884.45,868.65,882.4,878.9,2905259.0,25515.52,293.1650000000009,1145.0,115651241.0
2015-04-27,880.05,887.5,871.45,872.2,875.3,2524227.0,22200.89,291.645000000001,1145.0,114087329.0
2015-04-28,874.7,882.0,858.55,862.9,865.2,3357286.0,29149.04,274.4000000000009,1145.0,114009134.0
2015-04-29,862.0,870.55,847.4,848.2,850.0,3746012.0,32214.37,272.4850000000009,1145.0,115025676.0
2015-05-04,866.2,893.9,860.5,892.75,890.95,3446692.0,30246.59,261.307500000001,1145.0,112992591.0
2015-05-05,893.7,901.8,885.1,891.15,892.15,4079468.0,36418.91,257.0525000000009,1135.0,113461765.0
2015-05-06,890.0,896.75,872.0,877.0,880.25,5128997.0,45233.74,254.27250000000095,1135.0,114712894.0
2015-05-07,875.0,878.45,860.0,867.0,870.75,3825462.0,33188.02,244.87750000000096,1135.0,113070787.0
2015-05-08,871.0,893.75,861.1,888.25,889.7,3909788.0,34452.0,243.6875000000009,1120.0,113539960.0
2015-05-11,892.85,899.45,883.4,893.8,895.95,3249083.0,28981.53,167.2450000000008,1110.0,112758005.0
2015-05-12,894.9,894.9,865.15,871.15,868.7,3805956.0,33223.49,169.0275000000006,1110.0,112914396.0
2015-05-13,873.35,888.65,857.2,885.6,885.1,3817667.0,33294.29,239.19750000000067,1110.0,113305374.0
2015-05-14,886.0,886.2,870.3,877.0,878.2,2818365.0,24747.3,241.4700000000007,1110.0,115103872.0
2015-05-15,881.9,886.95,870.1,872.15,873.95,1904490.0,16698.0,264.64000000000067,1100.0,114321916.0
2015-05-18,874.9,894.0,872.2,891.5,891.55,2250982.0,19934.94,266.40500000000065,1100.0,115103872.0
2015-05-19,891.25,904.75,886.6,895.0,895.55,3317436.0,29699.45,192.91000000000076,1100.0,113227178.0
2015-05-20,900.4,911.0,897.7,906.9,908.85,1990706.0,18016.57,191.29000000000087,1100.0,112601614.0
2015-05-21,911.25,915.4,894.1,895.6,896.75,2459446.0,22188.91,257.540000000001,1080.0,114165525.0
2015-05-22,897.0,905.6,897.0,902.3,903.85,1908452.0,17207.63,256.20000000000095,1080.0,112601614.0
2015-05-26,895.0,896.0,882.7,887.0,884.6,2173883.0,19342.07,250.50500000000102,1080.0,111037702.0
2015-05-27,886.0,890.9,880.2,884.9,885.3,1846549.0,16351.77,224.45000000000118,1080.0,109317400.0
2015-05-28,885.85,894.25,872.0,876.6,875.8,6066339.0,53382.08,223.16000000000122,1070.0,110568529.0
2015-06-01,880.0,904.9,878.0,902.05,902.25,4479082.0,40271.0,186.41250000000116,1060.0,110177551.0
2015-06-02,905.75,918.8,891.45,897.0,898.65,4612571.0,41679.87,181.23750000000098,1050.0,112297137.0
2015-06-03,899.0,910.45,888.5,895.0,896.35,3553618.0,31933.98,180.43250000000103,1040.0,112358634.0
2015-06-04,904.2,916.2,892.55,915.8,912.7,3641649.0,32974.74,268.33500000000106,1040.0,113751428.0
2015-06-05,909.9,916.95,904.45,910.4,907.75,2986745.0,27184.13,267.432500000001,1025.0,112887775.0
2015-06-08,906.8,910.0,883.1,885.25,885.45,2479431.0,22176.72,226.45750000000112,1000.0,114500458.0
2015-06-09,883.55,890.65,877.35,883.95,883.7,2092303.0,18493.38,225.70750000000112,1000.0,114423663.0
2015-06-10,886.0,909.9,885.0,906.3,905.8,3088017.0,27893.53,225.62250000000108,1000.0,111889448.0
2015-06-11,906.0,909.5,873.65,877.5,877.15,3354787.0,29709.11,225.6750000000011,1000.0,111505476.0
2015-06-12,879.0,892.7,878.25,891.5,889.85,4924556.0,43727.57,333.5300000000012,990.0,110199971.0
2015-06-15,894.9,905.0,890.0,901.45,901.75,2939253.0,26453.82,333.02000000000123,990.0,108356905.0
2015-06-16,899.0,905.0,893.2,904.5,903.95,3184005.0,28583.35,364.4000000000011,990.0,110507149.0
2015-06-17,905.05,942.35,894.0,931.45,931.2,5996339.0,55386.66,363.28250000000094,980.0,112196626.0
2015-06-18,932.55,982.0,932.5,980.05,978.95,11284420.0,109050.87,407.27250000000083,965.0,111659065.0
2015-06-19,982.5,1006.4,982.5,997.15,996.65,10448751.0,103910.17,402.63250000000073,965.0,110199971.0
2015-06-22,996.95,1008.7,986.5,992.65,991.7,4433185.0,44039.8,431.22250000000076,965.0,111889448.0
2015-06-23,992.65,1002.7,991.0,993.2,995.0,3659045.0,36455.59,425.70250000000067,955.0,114270075.0
2015-06-24,995.0,1006.45,986.65,987.15,990.9,4252334.0,42440.62,468.3725000000006,925.0,114116486.0
2015-06-25,987.0,1009.0,985.0,1006.8,1004.55,6211775.0,62188.05,461.9350000000006,910.0,117572234.0
2015-06-26,999.9,1014.1,995.4,999.5,1000.7,4792657.0,48062.68,418.65000000000066,900.0,120567216.0
2015-06-29,987.9,993.85,972.0,990.3,990.85,4610282.0,45350.92,414.2200000000007,875.0,120413627.0
2015-07-02,1009.0,1019.75,1007.1,1008.05,1010.85,3641605.0,36914.06,398.67500000000064,800.0,131625610.0
2015-07-06,996.1,1018.9,995.2,1017.7,1015.55,2797340.0,28165.65,321.4475000000007,800.0,131011255.0
2015-07-07,1011.0,1016.6,1000.0,1004.15,1003.25,2581847.0,26010.98,315.4700000000007,775.0,130012928.0
2015-07-08,995.85,1008.7,991.65,993.2,996.6,3472328.0,34684.32,285.1300000000008,775.0,130396900.0
2015-07-09,996.0,1001.0,983.15,990.0,987.4,3713532.0,36880.74,279.61750000000086,800.0,131702405.0
2015-07-10,991.1,1004.0,990.25,1001.9,1001.8,3682606.0,36788.55,256.2700000000008,820.0,133545470.0
2015-07-13,1001.8,1012.5,995.15,1005.8,1007.0,2253887.0,22642.14,251.00750000000085,900.0,135388536.0
2015-07-14,1008.9,1011.5,995.2,996.35,997.8,2272786.0,22775.24,214.46500000000094,960.0,131548816.0
2015-07-15,999.75,1014.4,999.55,1008.85,1011.15,3093396.0,31233.83,210.46750000000088,1000.0,131932788.0
2015-07-16,1012.0,1027.8,1011.15,1022.35,1023.7,3395442.0,34743.7,244.3800000000008,1000.0,132086377.0
2015-07-17,1025.25,1031.15,1018.0,1024.0,1021.7,2330438.0,23902.93,243.12750000000085,975.0,129091395.0
2015-07-20,1027.8,1029.95,1017.9,1024.95,1024.75,1451127.0,14863.23,245.67500000000086,850.0,124406936.0
2015-07-21,1028.0,1028.45,1002.75,1010.8,1007.8,1811142.0,18439.55,245.035000000001,850.0,124867703.0
2015-07-22,1005.0,1053.95,1004.6,1051.9,1050.4,3956647.0,41136.27,224.31000000000097,850.0,123715786.0
2015-07-23,1053.5,1067.85,1041.2,1044.95,1045.3,4261457.0,44825.64,222.27250000000095,850.0,123869375.0
2015-07-24,1048.0,1049.65,1021.1,1029.0,1025.05,2994363.0,31041.91,242.95500000000106,850.0,120567216.0
2015-07-27,1024.9,1029.9,1001.75,1002.1,1005.35,4598763.0,46721.51,242.23000000000116,850.0,114577252.0
2015-07-28,1008.3,1016.7,1000.1,1011.1,1010.25,3059101.0,30906.83,273.472500000001,850.0,115191608.0
2015-07-29,1009.5,1012.7,992.1,995.9,996.0,3380933.0,33913.17,273.95500000000106,850.0,112964570.0
2015-07-30,1000.1,1008.0,992.3,1000.0,1000.15,2674704.0,26758.41,353.94000000000074,850.0,114654047.0
2015-08-03,1001.0,1013.85,999.4,1002.0,1002.45,2260182.0,22718.19,359.91250000000105,775.0,112580598.0
2015-08-04,1003.4,1005.65,980.0,989.35,988.0,2744569.0,27165.65,360.675000000001,775.0,113268077.0
2015-08-05,988.25,1000.8,984.1,988.2,987.75,3279028.0,32574.43,190.96750000000088,800.0,114543581.0
2015-08-06,991.0,992.0,977.5,978.5,978.95,1990511.0,19566.9,191.3900000000009,830.0,113681700.0
2015-08-07,979.0,994.0,977.15,984.0,984.35,1967847.0,19429.37,144.76250000000095,850.0,114642984.0
2015-08-10,984.5,988.8,964.5,966.3,968.9,2123285.0,20732.27,146.6675000000008,875.0,119796316.0
2015-08-11,971.0,973.65,958.0,966.0,966.0,2002952.0,19353.06,92.90750000000094,875.0,115763273.0
2015-08-12,963.6,966.0,940.55,942.1,942.9,2205902.0,21046.07,96.32000000000085,890.0,109937766.0
2015-08-13,947.0,953.95,929.4,938.4,933.35,2135047.0,20078.24,80.48750000000086,890.0,112103660.0
2015-08-14,940.25,972.0,934.3,966.45,966.95,2912005.0,27922.6,83.22500000000082,890.0,112178346.0
2015-08-17,966.0,966.0,946.05,950.9,950.7,2481826.0,23642.43,189.12750000000085,890.0,111879602.0
2015-08-18,956.0,956.0,942.2,945.05,944.1,1515583.0,14342.25,192.3125000000009,890.0,112701148.0
2015-08-19,944.0,961.0,939.45,953.0,954.6,2029201.0,19332.18,159.702500000001,865.0,113074578.0
2015-08-20,959.95,959.95,913.75,915.65,916.3,4344929.0,40387.6,166.15250000000094,865.0,114269553.0
2015-08-21,910.0,911.9,897.0,905.55,907.95,4583212.0,41488.94,247.00750000000085,865.0,112701148.0
2015-08-24,880.0,880.0,818.0,821.75,829.55,8145723.0,69683.83,255.7975000000008,845.0,113672065.0
2015-08-25,840.85,860.65,823.2,858.3,848.15,11315843.0,95247.68,276.452500000001,835.0,112626462.0
2015-08-26,847.8,874.8,840.0,851.8,853.4,4332912.0,37282.17,283.5825000000009,835.0,111506172.0
2015-08-27,866.8,881.25,857.05,868.5,869.15,6171185.0,53695.15,243.88250000000085,835.0,112028974.0
2015-08-28,875.0,883.0,866.1,871.1,872.4,2461890.0,21541.38,250.3550000000007,815.0,112028974.0
2015-09-01,853.9,853.9,835.1,838.15,839.85,4947842.0,41673.69,201.29000000000065,805.0,110236510.0
2015-09-02,850.0,857.1,842.6,853.0,849.55,4492201.0,38197.63,224.65000000000066,790.0,109788394.0
2015-09-04,849.7,849.7,825.1,835.05,835.9,3703036.0,30942.34,258.1775000000008,790.0,108444047.0
2015-09-08,836.0,852.95,825.1,850.6,848.6,2948830.0,24841.03,340.63250000000085,780.0,110012452.0
2015-09-09,861.0,878.7,850.5,870.1,874.05,3963791.0,34330.12,344.07500000000095,780.0,110236510.0
2015-09-10,861.0,870.5,855.5,870.5,867.0,2531423.0,21861.06,395.4425000000008,780.0,111804916.0
2015-09-11,872.0,876.1,856.2,860.35,860.95,2430944.0,20982.82,400.74250000000086,780.0,115613901.0
2015-09-14,861.75,865.7,851.9,862.0,863.85,1820453.0,15635.29,401.18500000000085,780.0,117555736.0
2015-09-15,862.0,870.0,855.6,867.0,868.15,2630944.0,22743.16,404.98250000000075,780.0,116659505.0
2015-09-16,872.1,877.35,865.2,872.6,872.55,3068686.0,26762.16,462.5850000000007,765.0,115315157.0
2015-09-18,878.45,899.5,877.15,891.7,895.4,7831592.0,69705.23,463.63000000000056,765.0,112701148.0
2015-09-21,880.0,888.2,876.05,877.75,878.1,2910364.0,25676.22,421.5225000000007,765.0,114867041.0
2015-09-22,880.0,884.9,844.5,846.0,847.9,3599162.0,31002.16,420.6050000000007,765.0,113672065.0
2015-09-23,843.0,856.8,840.0,849.3,850.35,3479324.0,29537.43,446.6950000000006,750.0,114493611.0
2015-09-24,848.0,848.0,834.75,836.65,837.35,6646509.0,55705.67,447.4975000000006,750.0,113970809.0
2015-09-29,830.0,850.25,826.1,842.0,840.75,3623837.0,30380.29,452.1250000000007,760.0,116211389.0
2015-10-05,862.8,890.0,861.85,889.5,888.0,3660854.0,32173.74,485.9900000000006,760.0,117555736.0
2015-10-06,895.65,900.5,885.75,893.9,898.05,2818498.0,25183.1,483.78000000000054,760.0,118974770.0
2015-10-07,894.7,918.05,891.0,916.1,913.8,2632179.0,23781.75,524.7350000000008,760.0,118227910.0
2015-10-08,914.9,914.9,886.25,892.4,889.1,2457989.0,22121.3,521.940000000001,745.0,116883563.0
2015-10-09,894.05,905.45,881.5,885.7,887.35,2132195.0,19023.14,532.252500000001,745.0,114344239.0
2015-10-12,888.0,901.6,888.0,892.35,891.75,1420049.0,12706.71,531.3675000000009,755.0,113746751.0
2015-10-13,885.05,896.3,882.9,895.0,893.6,1408658.0,12542.51,509.3375000000009,755.0,114867041.0
2015-10-14,895.8,905.0,893.95,904.2,902.95,1829257.0,16462.3,507.23750000000086,765.0,113223949.0
2015-10-15,907.7,911.0,900.1,903.6,903.7,2068330.0,18727.84,475.54500000000075,775.0,112178346.0
2015-10-16,904.5,914.8,903.7,914.8,912.15,3485193.0,31757.65,473.3450000000007,785.0,112551776.0
2015-10-19,941.0,965.5,941.0,962.3,963.5,7658875.0,73267.06,509.64750000000083,785.0,111431486.0
2015-10-20,965.0,966.7,953.0,955.0,956.7,4135503.0,39596.06,506.5825000000009,785.0,112551776.0
2015-10-23,963.95,973.05,941.15,954.8,955.65,2778068.0,26750.1,425.1500000000008,785.0,113448007.0
2015-10-26,961.9,963.0,941.3,942.15,942.85,2500420.0,23707.1,367.6250000000007,785.0,114867041.0
2015-10-27,938.8,948.25,937.4,939.5,939.55,2651976.0,24966.76,362.51500000000067,770.0,113522693.0
2015-10-28,936.9,944.9,929.9,936.9,936.95,2733564.0,25612.92,385.2300000000007,770.0,112327718.0
2015-10-29,936.0,945.0,934.95,940.5,941.0,3035672.0,28545.68,380.21750000000077,770.0,113522693.0
2015-11-02,949.0,961.5,945.2,959.85,959.8,1650838.0,15739.3,369.7925000000007,750.0,112477090.0
2015-11-03,963.25,970.45,961.25,967.0,967.2,2599796.0,25099.1,325.48250000000075,750.0,113637440.0
2015-11-04,968.0,975.0,946.2,947.45,951.3,2293418.0,22060.64,322.82000000000073,750.0,113579004.0
2015-11-05,949.0,951.0,933.0,935.15,936.6,2461259.0,23181.29,321.53000000000065,750.0,111897160.0
2015-11-06,939.45,954.75,937.9,951.8,952.4,1912599.0,18140.38,318.36500000000046,750.0,111573650.0
2015-11-09,933.5,965.0,923.45,960.35,961.25,3893160.0,36952.41,327.97000000000037,740.0,109893103.0
2015-11-10,957.0,959.5,916.3,925.7,922.75,2625561.0,24508.15,326.4200000000004,740.0,107554952.0
2015-11-11,927.1,932.85,927.1,928.5,928.45,299511.0,2781.93,348.92750000000024,740.0,108139489.0
2015-11-13,915.05,938.55,914.5,931.85,933.05,3127549.0,29066.24,347.42250000000035,740.0,106824279.0
2015-11-16,926.0,942.0,924.75,933.0,934.3,3507963.0,32782.1,321.1425000000004,740.0,107189615.0
2015-11-17,938.05,938.9,926.2,927.35,927.75,1963105.0,18285.74,320.3625000000005,740.0,107554952.0
2015-11-18,927.6,931.3,909.95,911.0,912.0,2571383.0,23691.98,282.5375000000006,740.0,107628019.0
2015-11-19,918.9,938.7,917.25,933.55,934.75,2784876.0,25935.95,283.6350000000007,740.0,108212557.0
2015-11-20,934.0,952.8,925.55,948.0,946.85,2583965.0,24346.25,255.24250000000052,740.0,108066422.0
2015-11-23,950.0,957.9,946.2,956.3,953.75,2400013.0,22841.68,255.33750000000066,740.0,109016296.0
2015-11-24,953.0,971.6,951.05,969.1,967.7,3384443.0,32631.29,268.3450000000005,740.0,107993355.0
2015-11-27,989.0,992.5,974.1,979.5,979.05,2489697.0,24467.52,202.48500000000058,740.0,107335750.0
2015-12-01,964.0,978.8,961.25,966.55,965.9,2967325.0,28738.67,220.4325000000007,720.0,109235498.0
2015-12-02,966.25,979.7,964.5,978.65,977.95,1731204.0,16840.38,219.52500000000066,720.0,108212557.0
2015-12-03,974.9,988.95,974.1,977.05,977.2,2597024.0,25470.27,202.47500000000048,720.0,110185372.0
2015-12-04,972.3,976.2,961.4,966.0,965.45,3073001.0,29729.06,201.76750000000038,720.0,111500582.0
2015-12-07,965.45,973.0,949.75,952.6,952.05,3310778.0,31697.48,249.64500000000044,710.0,109016296.0
2015-12-08,948.9,953.6,936.1,940.0,940.9,1721726.0,16284.86,250.22000000000048,710.0,109162430.0
