,Open,High,Low,Close,Adj Close,Volume,DPO,Low,Low,Low,Low,Low,Low,Total Market Value,Low,Total Market Value,Total Market Value,AORD_Close,DJI_Close,FCHIX_Close,FTSE_Close,GDAXI_Close,GSPC_Close,HSI_Close,KS11_Close,PSEIPS_Close,TWII_Close,NSEI_Close
2015-09-24,4499.5,4604.0,4484.75,4566.65,4575.0,1098076.0,-2644.589999999999,4484.75,4484.75,4484.75,4484.75,4484.75,4484.75,15061927.0,4484.75,113970809.0,24588291.0,5102.3,16201.32,1.3741,5961.5,9427.64,1932.24,21095.98,1947.1,6917.55,8123.07,7868.5
2015-09-30,4710.0,4763.45,4657.55,4685.6,4670.0,835777.0,-2716.457499999999,4657.55,4657.55,4657.55,4657.55,4657.55,4657.55,14336507.0,4657.55,115837959.0,25222224.0,5058.6,16284.7,1.3512,6061.6,9660.44,1920.03,20846.3,1962.81,6893.98,8181.21,7948.9
2015-10-05,4570.0,4570.0,4389.0,4414.05,4422.0,1949365.0,-2796.255,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,14396433.0,4389.0,117555736.0,26510875.0,5184.1,16776.43,1.3505,6298.9,9814.79,1987.05,21854.5,1978.25,6961.93,8352.33,8119.3
2015-10-06,4449.0,4449.0,4338.05,4354.0,4364.95,1159174.0,-2835.692499999999,4338.05,4338.05,4338.05,4338.05,4338.05,4338.05,14740219.0,4338.05,118974770.0,26625190.0,5199.0,16790.19,1.3581,6326.2,9902.83,1979.92,21831.62,1990.65,7055.49,8394.07,8152.9
2015-10-07,4352.25,4437.9,4345.05,4364.5,4370.45,801302.0,-2850.7524999999996,4345.05,4345.05,4345.05,4345.05,4345.05,4345.05,14924728.0,4345.05,118227910.0,26199104.0,5228.4,16912.29,1.3735,6336.4,9970.4,1995.83,22515.76,2005.84,7108.8,8495.2,8177.4
2015-10-08,4380.0,4407.0,4332.2,4353.75,4360.0,726218.0,-2864.8099999999995,4332.2,4332.2,4332.2,4332.2,4332.2,4332.2,15069812.0,4332.2,116883563.0,26697937.0,5241.4,17050.75,1.3735,6374.8,9993.07,2013.43,22354.91,2019.53,7106.79,8445.93,8129.35
2015-10-13,4231.0,4288.0,4229.15,4273.85,4269.0,605082.0,-2893.1175000000003,4229.15,4229.15,4229.15,4229.15,4229.15,4229.15,15653302.0,4229.15,114867041.0,27924234.0,5234.6,17081.89,1.3888,6342.3,10032.82,2003.69,22600.46,2019.05,7013.44,8567.89,8131.7
2015-10-14,4270.9,4295.6,4242.0,4249.75,4244.0,656029.0,-2936.9175000000005,4242.0,4242.0,4242.0,4242.0,4242.0,4242.0,15697458.0,4242.0,113223949.0,27986588.0,5230.4,16924.75,1.3888,6269.6,9915.85,1994.24,22439.91,2009.55,6924.77,8522.48,8107.9
2015-10-15,4269.9,4389.15,4261.0,4377.4,4381.05,982419.0,-2939.8125,4261.0,4261.0,4261.0,4261.0,4261.0,4261.0,15880390.0,4261.0,112178346.0,27789133.0,5265.6,17141.75,1.3888,6338.7,10064.8,2023.86,22888.17,2033.27,7045.4,8601.49,8179.5
2015-10-16,4410.0,4461.0,4381.05,4450.25,4447.0,929525.0,-2955.665,4381.05,4381.05,4381.05,4381.05,4381.05,4381.05,16143749.0,4381.05,112551776.0,26157535.0,5303.7,17215.97,1.3965,6378.0,10104.43,2033.11,23067.37,2030.26,7055.74,8604.92,8238.15
2015-10-19,4465.0,4478.0,4408.1,4458.95,4457.0,594941.0,-2960.8324999999995,4408.1,4408.1,4408.1,4408.1,4408.1,4408.1,16000242.0,4408.1,111431486.0,25752233.0,5304.6,17230.54,1.3965,6352.3,10164.31,2033.66,23075.61,2030.27,7054.86,8631.47,8275.05
2015-10-20,4467.9,4516.7,4441.65,4508.75,4505.0,675597.0,-2961.477499999999,4441.65,4441.65,4441.65,4441.65,4441.65,4441.65,16086977.0,4441.65,112551776.0,25928903.0,5271.6,17217.11,1.3965,6345.1,10147.68,2030.77,22989.22,2039.36,7060.85,8653.57,8261.65
2015-10-23,4500.8,4508.0,4371.1,4380.9,4383.0,621558.0,-2924.642499999999,4371.1,4371.1,4371.1,4371.1,4371.1,4371.1,15796809.0,4371.1,113448007.0,24619468.0,5388.1,17646.7,1.3965,6444.1,10794.54,2075.15,23151.94,2040.4,7236.38,8673.78,8295.45
2015-10-26,4400.0,4452.0,4375.8,4385.15,4393.9,535165.0,-2919.017499999999,4375.8,4375.8,4375.8,4375.8,4375.8,4375.8,15730575.0,4375.8,114867041.0,24380444.0,5386.3,17623.05,1.3965,6417.0,10801.34,2071.18,23116.25,2048.08,7324.4,8745.33,8260.55
2015-10-27,4409.0,4518.0,4376.6,4497.0,4517.0,1290318.0,-2918.4849999999988,4376.6,4376.6,4376.6,4376.6,4376.6,4376.6,15599684.0,4376.6,113522693.0,24380444.0,5384.6,17581.43,1.3965,6365.3,10692.19,2065.89,23142.73,2044.65,7325.76,8701.29,8232.9
2015-10-28,4530.0,4559.0,4472.0,4495.2,4489.95,989227.0,-2916.432499999999,4472.0,4472.0,4472.0,4472.0,4472.0,4472.0,15971856.0,4472.0,112327718.0,24754568.0,5374.4,17779.52,1.3965,6437.8,10831.96,2090.35,22956.57,2042.51,7289.26,8665.96,8171.2
2015-10-29,4501.5,4512.55,4419.25,4439.55,4446.0,907407.0,-2945.0949999999993,4419.25,4419.25,4419.25,4419.25,4419.25,4419.25,15664341.0,4419.25,113522693.0,25003984.0,5310.2,17755.8,1.3965,6395.8,10800.84,2089.41,22819.94,2034.16,7189.25,8571.05,8111.75
2015-10-30,4446.0,4467.9,4400.1,4449.0,4462.0,738321.0,-2933.2649999999985,4400.1,4400.1,4400.1,4400.1,4400.1,4400.1,15598107.0,4400.1,114194867.0,25139085.0,5288.6,17663.54,1.3888,6361.1,10850.14,2079.36,22640.04,2029.47,7134.26,8554.28,8065.8
2015-11-03,4519.9,4521.2,4465.05,4482.55,4467.0,320901.0,-2961.559999999998,4465.05,4465.05,4465.05,4465.05,4465.05,4465.05,15173894.0,4465.05,113637440.0,24991939.0,5291.2,17918.15,1.3958,6383.6,10951.15,2109.79,22568.43,2048.4,7210.73,8713.16,8060.7
2015-11-04,4487.75,4536.55,4455.1,4520.55,4521.35,660804.0,-2964.1874999999986,4455.1,4455.1,4455.1,4455.1,4455.1,4455.1,15057196.0,4455.1,113579004.0,25047379.0,5294.8,17867.58,1.3958,6412.9,10845.24,2102.31,23053.57,2052.77,7201.02,8856.99,8040.2
2015-11-05,4518.95,4555.0,4496.4,4526.6,4518.0,406256.0,-2972.292499999999,4496.4,4496.4,4496.4,4496.4,4496.4,4496.4,15030387.0,4496.4,111897160.0,25123089.0,5247.9,17863.43,1.3958,6364.9,10887.74,2099.93,23051.04,2049.41,7122.45,8850.15,7955.45
2015-11-06,4532.95,4535.35,4481.05,4522.8,4533.95,361975.0,-3020.544999999999,4481.05,4481.05,4481.05,4481.05,4481.05,4481.05,14823800.0,4481.05,111573650.0,24490723.0,5269.7,17910.33,1.388,6353.8,10988.03,2099.2,22867.33,2041.07,7118.2,8693.54,7954.3
2015-11-09,4440.0,4639.0,4440.0,4628.2,4627.0,729714.0,-3038.137499999998,4440.0,4440.0,4440.0,4440.0,4440.0,4440.0,14420088.0,4440.0,109893103.0,24531154.0,5180.3,17730.48,1.3803,6295.2,10815.45,2078.58,22726.77,2025.7,7070.19,8642.45,7915.2
2015-11-10,4649.5,4729.95,4629.75,4712.7,4715.15,909977.0,-3057.9299999999976,4629.75,4629.75,4629.75,4629.75,4629.75,4629.75,14185115.0,4629.75,107554952.0,24197603.0,5157.7,17758.21,1.3803,6275.3,10832.52,2081.72,22401.7,1996.59,7000.11,8536.87,7783.35
2015-11-13,4734.45,4737.25,4602.4,4619.8,4620.0,983107.0,-3154.277499999998,4602.4,4602.4,4602.4,4602.4,4602.4,4602.4,13620549.0,4602.4,106824279.0,23409210.0,5111.8,17245.24,1.3649,6118.3,10708.4,2023.04,22396.14,1973.29,6897.77,8329.47,7762.25
2015-11-16,4600.0,4664.0,4572.9,4646.9,4659.6,644299.0,-3167.7524999999982,4572.9,4572.9,4572.9,4572.9,4572.9,4572.9,13648935.0,4572.9,107189615.0,23894375.0,5064.5,17483.01,1.3649,6146.4,10713.23,2053.19,22010.82,1943.02,6772.92,8295.37,7806.6
2015-11-17,4645.4,4676.15,4618.0,4632.25,4634.95,638262.0,-3106.8024999999975,4618.0,4618.0,4618.0,4618.0,4618.0,4618.0,13483350.0,4618.0,107554952.0,23904482.0,5174.3,17489.5,1.3649,6268.8,10971.04,2050.44,22264.25,1963.58,6825.38,8419.39,7837.55
2015-11-20,4666.0,4766.0,4631.0,4737.9,4735.0,917455.0,-3156.4074999999984,4631.0,4631.0,4631.0,4631.0,4631.0,4631.0,13497543.0,4631.0,108066422.0,25147718.0,5305.5,17823.81,1.3572,6334.6,11119.83,2089.17,22754.72,1989.86,6932.81,8465.42,7856.55
2015-11-23,4730.0,4790.0,4702.35,4736.25,4737.9,1034126.0,-3142.1749999999984,4702.35,4702.35,4702.35,4702.35,4702.35,4702.35,13363498.0,4702.35,109016296.0,24753521.0,5326.5,17792.68,1.3495,6305.5,11092.31,2086.59,22665.9,2003.7,6996.19,8485.7,7849.25
2015-11-24,4724.05,4724.05,4621.0,4639.9,4634.0,1287988.0,-3154.9124999999985,4621.0,4621.0,4621.0,4621.0,4621.0,4621.0,13273609.0,4621.0,107993355.0,25167933.0,5277.0,17812.19,1.3495,6277.2,10933.99,2089.14,22587.63,2016.29,6992.6,8400.11,7831.6
2015-11-27,4680.0,4680.0,4556.4,4580.05,4577.85,1231876.0,-3170.932499999999,4556.4,4556.4,4556.4,4556.4,4556.4,4556.4,13180566.0,4556.4,107335750.0,24985996.0,5251.4,17813.39,1.3495,6375.2,11293.76,2090.11,22068.32,2028.99,6927.07,8398.37,7942.7
2015-12-01,4609.0,4616.0,4531.35,4556.2,4545.0,1506622.0,-3159.759999999999,4531.35,4531.35,4531.35,4531.35,4531.35,4531.35,13174258.0,4531.35,109235498.0,24238033.0,5312.6,17888.35,1.3564,6395.7,11261.24,2102.63,22381.35,2023.93,7060.6,8463.27,7954.9
2015-12-02,4600.0,4627.35,4556.2,4618.8,4619.0,1123497.0,-3186.312499999999,4556.2,4556.2,4556.2,4556.2,4556.2,4556.2,13126341.0,4556.2,108212557.0,24349217.0,5304.7,17729.68,1.3564,6420.9,11190.02,2079.51,22479.69,2009.29,7047.08,8457.37,7931.35
2015-12-03,4609.0,4644.7,4600.5,4627.05,4630.2,567288.0,-3193.5374999999985,4600.5,4600.5,4600.5,4600.5,4600.5,4600.5,13365250.0,4600.5,110185372.0,25238686.0,5276.7,17477.67,1.3487,6275.0,10789.24,2049.62,22417.01,1994.07,6994.1,8456.03,7864.15
2015-12-04,4610.0,4634.0,4579.15,4600.35,4603.0,581041.0,-3208.5274999999992,4579.15,4579.15,4579.15,4579.15,4579.15,4579.15,13886635.0,4579.15,111500582.0,25663205.0,5201.5,17847.63,1.3487,6238.3,10752.1,2091.69,22235.89,1974.4,6921.93,8398.57,7781.9
2015-12-07,4622.0,4640.0,4558.0,4564.2,4559.95,493623.0,-3210.4074999999984,4558.0,4558.0,4558.0,4558.0,4558.0,4558.0,13611992.0,4558.0,109016296.0,25481268.0,5205.9,17730.51,1.3409,6223.5,10886.09,2077.07,22203.22,1963.67,6911.86,8454.24,7765.4
2015-12-08,4540.0,4579.8,4520.0,4542.55,4544.0,577670.0,-3212.3449999999984,4520.0,4520.0,4520.0,4520.0,4520.0,4520.0,13348483.0,4520.0,109162430.0,25309439.0,5158.0,17568.0,1.3254,6135.2,10673.6,2063.59,21905.13,1949.04,6838.42,8343.83,7701.7
2015-12-09,4538.8,4542.0,4470.0,4479.1,4473.55,607147.0,-3204.8899999999985,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,13649423.0,4470.0,109235498.0,25632882.0,5129.9,17492.3,1.3254,6126.7,10592.49,2047.62,21803.76,1948.24,6848.25,8229.59,7612.5
2015-12-10,4495.0,4519.8,4406.05,4498.1,4517.45,506406.0,-3236.909999999999,4406.05,4406.05,4406.05,4406.05,4406.05,4406.05,13491863.0,4406.05,110842977.0,25541914.0,5087.5,17574.75,1.3254,6088.1,10598.93,2052.23,21704.61,1952.07,6820.6,8216.14,7683.3
2015-12-11,4519.75,4528.0,4412.0,4480.75,4497.0,532721.0,-3223.6099999999988,4412.0,4412.0,4412.0,4412.0,4412.0,4412.0,13299640.0,4412.0,109673901.0,24500831.0,5078.6,17265.21,1.3099,5952.8,10340.06,2012.37,21464.05,1948.62,6735.01,8115.86,7610.45
2015-12-14,4478.9,4590.0,4471.5,4576.8,4590.0,484617.0,-3176.909999999999,4471.5,4471.5,4471.5,4471.5,4471.5,4471.5,13299640.0,4471.5,109673901.0,24500831.0,4981.9,17368.5,1.2867,5874.1,10139.34,2021.94,21309.85,1927.82,6745.99,8040.13,7650.05
2015-12-15,4605.0,4634.0,4563.1,4620.0,4630.85,581111.0,-3175.5649999999996,4563.1,4563.1,4563.1,4563.1,4563.1,4563.1,13398902.0,4563.1,110769909.0,24238033.0,4963.9,17524.91,1.3022,6017.8,10450.38,2043.41,21274.37,1932.97,6701.35,8073.32,7700.9
2015-12-16,4655.0,4657.15,4604.0,4619.4,4612.65,357572.0,-3187.022499999999,4604.0,4604.0,4604.0,4604.0,4604.0,4604.0,13490287.0,4604.0,110258439.0,24238033.0,5078.7,17749.09,1.3022,6061.2,10469.26,2073.07,21701.21,1969.4,6807.72,8184.63,7750.9
2015-12-17,4650.0,4679.0,4573.85,4666.75,4671.0,443534.0,-3193.6974999999993,4573.85,4573.85,4573.85,4573.85,4573.85,4573.85,13808558.0,4573.85,108066422.0,24106634.0,5150.6,17495.84,1.3022,6102.5,10738.12,2041.89,21872.06,1977.96,6905.7,8319.64,7844.35
2015-12-18,4684.7,4702.0,4611.5,4620.45,4617.0,682206.0,-3237.852499999998,4611.5,4611.5,4611.5,4611.5,4611.5,4611.5,13310669.0,4611.5,109381632.0,23914590.0,5156.5,17128.55,1.2867,6052.4,10608.19,2005.55,21755.56,1975.32,6867.07,8257.29,7761.95
2015-12-21,4626.9,4660.0,4616.25,4639.1,4635.0,274072.0,-3232.9124999999995,4616.25,4616.25,4616.25,4616.25,4616.25,4616.25,13561189.0,4616.25,109454699.0,24056096.0,5157.8,17251.62,1.2867,6034.8,10497.77,2021.15,21791.68,1981.19,6910.34,8282.14,7834.45
2015-12-22,4630.0,4644.95,4602.05,4617.2,4620.9,207127.0,-3223.359999999999,4602.05,4602.05,4602.05,4602.05,4602.05,4602.05,13888914.0,4602.05,108724027.0,23752868.0,5167.7,17417.27,1.2867,6083.1,10488.75,2038.97,21830.02,1992.56,6966.18,8292.71,7786.1
2015-12-23,4635.0,4656.0,4620.0,4634.95,4633.0,227939.0,-3223.112499999999,4620.0,4620.0,4620.0,4620.0,4620.0,4620.0,13758139.0,4620.0,107043481.0,24086419.0,5193.5,17602.61,1.2944,6241.0,10727.64,2064.29,22040.59,1999.22,7002.42,8315.67,7865.95
2015-12-29,4641.95,4655.9,4612.8,4636.9,4635.8,253128.0,-3284.9024999999992,4612.8,4612.8,4612.8,4612.8,4612.8,4612.8,13906246.0,4612.8,105509069.0,24086419.0,5315.6,17720.98,1.3022,6314.6,10860.14,2078.36,21999.62,1966.31,6952.08,8293.88,7928.95
2016-01-04,4635.0,4657.0,4571.75,4580.65,4576.1,405501.0,-3307.9474999999975,4571.75,4571.75,4571.75,4571.75,4571.75,4571.75,14073259.0,4571.75,104851464.0,25612667.0,5322.8,17148.94,1.2944,6093.4,10283.44,2012.66,21327.12,1918.76,6833.42,8114.23,7791.3
2016-01-05,4599.95,4600.75,4557.25,4566.95,4570.8,509285.0,-3308.084999999998,4557.25,4557.25,4557.25,4557.25,4557.25,4557.25,14070626.0,4557.25,102971559.0,28083844.0,5239.2,17158.66,1.3014,6137.2,10310.1,2016.71,21188.72,1930.53,6835.13,8075.08,7784.65
2016-01-06,4592.0,4593.0,4468.0,4480.8,4481.25,593742.0,-3296.9474999999975,4468.0,4468.0,4468.0,4468.0,4468.0,4468.0,14293400.0,4468.0,103651048.0,30894986.0,5178.0,16906.51,1.3014,6073.4,10214.02,1990.26,20980.81,1925.43,6813.9,7990.36,7741.0
2016-01-07,4449.7,4449.7,4251.85,4267.9,4290.0,1200069.0,-3286.387499999997,4251.85,4251.85,4251.85,4251.85,4251.85,4251.85,14185500.0,4251.85,103964690.0,33069266.0,5068.8,16514.1,1.2936,5954.1,9979.85,1943.09,20333.34,1904.33,6618.88,7852.03,7568.3
2016-01-08,4286.3,4325.0,4195.8,4214.75,4223.8,994652.0,-3284.269999999997,4195.8,4195.8,4195.8,4195.8,4195.8,4195.8,14359410.0,4195.8,104131181.0,35559334.0,5049.4,16346.45,1.2936,5912.4,9849.34,1922.03,20453.71,1917.62,6575.43,7893.94,7601.35
2016-01-11,4190.0,4300.0,4117.0,4272.4,4292.0,865799.0,-3273.8524999999963,4117.0,4117.0,4117.0,4117.0,4117.0,4117.0,14512609.0,4117.0,105553922.0,38641535.0,4990.7,16398.57,1.2936,5871.8,9825.07,1923.67,19888.5,1894.84,6288.26,7788.39,7563.85
2016-01-12,4310.0,4324.8,4260.0,4266.7,4269.0,481142.0,-3255.747499999996,4260.0,4260.0,4260.0,4260.0,4260.0,4260.0,13977491.0,4260.0,104001659.0,37164064.0,4982.2,16516.22,1.2858,5929.2,9985.43,1938.68,19711.76,1890.86,6330.55,7768.42,7510.3
2016-01-13,4298.0,4310.0,4221.35,4291.25,4285.0,431206.0,-3239.309999999996,4221.35,4221.35,4221.35,4221.35,4221.35,4221.35,13850318.0,4221.35,105480005.0,37131592.0,5041.6,16151.41,1.2781,5961.0,9960.96,1890.28,19934.88,1916.28,6494.13,7824.58,7562.4
2016-01-14,4239.0,4289.0,4212.7,4248.25,4255.9,402026.0,-3196.752499999996,4212.7,4212.7,4212.7,4212.7,4212.7,4212.7,14060071.0,4212.7,105849592.0,37277716.0,4964.1,16379.05,1.2703,5918.2,9794.2,1921.84,19817.41,1900.01,6408.76,7742.85,7536.8
2016-01-15,4265.0,4340.0,4254.0,4273.35,4263.45,592183.0,-3177.082499999997,4254.0,4254.0,4254.0,4254.0,4254.0,4254.0,13787557.0,4254.0,105849592.0,37634907.0,4948.5,15988.08,1.2547,5804.1,9545.27,1880.33,19520.77,1878.87,6449.5,7761.98,7437.8
2016-01-19,4241.0,4244.95,4165.0,4198.15,4190.0,499001.0,-3140.122499999996,4165.0,4165.0,4165.0,4165.0,4165.0,4165.0,13666990.0,4165.0,107401855.0,37310188.0,4955.1,16016.02,1.2547,5876.8,9664.21,1881.33,19635.81,1889.64,6357.05,7854.85,7435.1
2016-01-20,4169.85,4189.95,4028.5,4058.95,4055.0,679992.0,-3104.6099999999965,4028.5,4028.5,4028.5,4028.5,4028.5,4028.5,13713235.0,4028.5,108732367.0,37553727.0,4896.9,15766.74,1.2313,5673.6,9391.64,1859.33,18886.3,1845.45,6259.61,7699.09,7309.3
2016-01-21,4084.95,4084.95,3870.0,3891.7,3901.0,1212801.0,-3067.447499999996,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,13529907.0,3870.0,109028036.0,36238616.0,4917.6,15882.68,1.2391,5773.8,9574.16,1868.99,18542.15,1840.53,6084.28,7663.98,7276.8
2016-01-27,4131.0,4179.0,4092.0,4111.95,4128.65,886550.0,-2879.544999999997,4092.0,4092.0,4092.0,4092.0,4092.0,4092.0,14482880.0,4092.0,109175871.0,37894682.0,5000.8,15944.46,1.2547,5990.4,9880.82,1882.95,19052.45,1897.87,6507.22,7849.8,7437.75
2016-01-28,4080.0,4139.9,4031.0,4103.3,4109.0,1677354.0,-2855.349999999997,4031.0,4031.0,4031.0,4031.0,4031.0,4031.0,14568764.0,4031.0,109175871.0,38381760.0,5028.1,16069.64,1.2625,5931.8,9639.59,1893.36,19195.83,1906.94,6563.38,7905.07,7424.65
2016-01-29,3925.0,4124.0,3923.0,4095.85,4111.95,2147231.0,-2841.794999999998,3923.0,3923.0,3923.0,3923.0,3923.0,3923.0,14334236.0,3923.0,108067111.0,38690243.0,5056.6,16466.3,1.2625,6083.8,9798.11,1940.24,19683.11,1912.06,6687.62,8080.57,7563.55
2016-02-01,4100.9,4119.0,3933.65,3948.25,3951.15,1904034.0,-2807.282499999997,3933.65,3933.65,3933.65,3933.65,3933.65,3933.65,14439939.0,3933.65,109988961.0,37781030.0,5094.3,16449.18,1.2617,6060.1,9757.88,1939.38,19595.5,1924.82,6701.36,8156.93,7555.95
2016-02-02,3952.6,3985.0,3851.55,3874.95,3866.0,902619.0,-2766.7974999999974,3851.55,3851.55,3851.55,3851.55,3851.55,3851.55,14370572.0,3851.55,109767209.0,38235636.0,5044.0,16153.54,1.2538,5922.0,9581.04,1903.03,19446.84,1906.6,6642.45,8131.21,7455.55
2016-02-03,3870.0,3870.0,3784.65,3828.35,3835.0,1101308.0,-2729.867499999998,3784.65,3784.65,3784.65,3784.65,3784.65,3784.65,14132741.0,3784.65,110165123.0,38911966.0,4930.8,16336.66,1.2538,5837.1,9434.82,1912.53,18991.59,1890.67,6521.48,8062.97,7361.8
2016-02-16,3725.25,3748.95,3651.2,3705.2,3693.05,753873.0,-2375.077499999998,3651.2,3651.2,3651.2,3651.2,3651.2,3651.2,15480447.0,3651.2,107310322.0,37368651.0,4961.6,16196.41,1.2225,5862.2,9135.11,1895.58,19122.08,1888.3,6743.95,8212.05,7048.25
2016-02-17,3679.9,3755.0,3661.5,3749.15,3751.0,652019.0,-2352.627499999998,3661.5,3661.5,3661.5,3661.5,3661.5,3661.5,15685245.0,3661.5,108404580.0,37240895.0,4938.4,16453.83,1.2382,6030.3,9377.21,1926.82,18924.57,1883.94,6756.82,8214.23,7108.45
2016-02-18,3781.25,3796.85,3622.1,3653.25,3646.0,1243826.0,-2302.242499999998,3622.1,3622.1,3622.1,3622.1,3622.1,3622.1,15617530.0,3622.1,107893926.0,37081200.0,5047.1,16413.43,1.246,5972.0,9463.64,1917.83,19363.08,1908.84,6848.87,8314.65,7191.75
2016-02-19,3640.0,3640.0,3559.0,3579.15,3560.0,718677.0,-2286.614999999998,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,15617530.0,3559.0,107748025.0,37224925.0,5008.3,16391.99,1.2382,5950.2,9388.05,1917.78,19285.5,1916.24,6792.06,8325.02,7210.75
2016-02-22,3539.0,3545.0,3491.55,3520.8,3524.3,1291463.0,-2241.557499999998,3491.55,3491.55,3491.55,3491.55,3491.55,3491.55,15323545.0,3491.55,108623432.0,38518456.0,5056.6,16620.66,1.246,6037.7,9573.59,1945.5,19464.09,1916.36,6783.08,8326.66,7234.55
2016-02-23,3530.0,3568.45,3480.0,3487.4,3488.0,796836.0,-2211.859999999998,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,15582846.0,3480.0,107018519.0,38087279.0,5039.1,16431.78,1.246,5962.3,9416.77,1921.27,19414.78,1914.22,6819.34,8334.62,7109.55
2016-02-24,3499.95,3530.0,3480.0,3489.7,3492.0,605914.0,-2184.8474999999976,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,15586149.0,3480.0,106361964.0,37368651.0,4943.3,16484.99,1.2382,5867.2,9167.8,1929.8,19192.45,1912.53,6769.26,8282.84,7018.7
2016-02-26,3452.0,3459.1,3375.1,3409.2,3420.5,831491.0,-2061.457499999997,3375.1,3375.1,3375.1,3375.1,3375.1,3375.1,15113792.0,3375.1,104902952.0,36793749.0,4945.1,16639.97,1.2538,6096.0,9513.3,1948.05,19364.15,1920.16,6771.3,8411.14,7029.75
2016-03-02,3542.95,3627.7,3540.05,3612.65,3615.0,1236996.0,-1913.857499999996,3540.05,3540.05,3540.05,3540.05,3540.05,3540.05,15462718.0,3540.05,103954594.0,36905535.0,5083.5,16899.32,1.2845,6147.1,9776.62,1986.45,20003.49,1947.42,6882.45,8544.03,7368.85
2016-03-03,3625.8,3647.0,3578.0,3608.65,3611.0,742263.0,-1894.207499999996,3578.0,3578.0,3578.0,3578.0,3578.0,3578.0,15571144.0,3578.0,104027545.0,37640133.0,5142.2,16943.9,1.2924,6130.5,9751.92,1993.4,19941.76,1958.17,6963.44,8611.77,7475.6
2016-03-04,3619.0,3619.0,3526.0,3555.1,3567.0,610234.0,-1885.7924999999968,3526.0,3526.0,3526.0,3526.0,3526.0,3526.0,16291735.0,3526.0,104538199.0,38662181.0,5151.1,17006.77,1.3003,6199.4,9824.17,1999.99,20176.7,1955.63,6899.07,8643.53,7485.35
2016-03-08,3552.95,3598.95,3450.6,3462.65,3457.0,1100041.0,-1886.1974999999961,3450.6,3450.6,3450.6,3450.6,3450.6,3450.6,16348203.0,3450.6,105194754.0,38869785.0,5169.5,16964.1,1.3003,6125.4,9692.82,1979.26,20011.58,1946.12,6915.51,8664.29,7485.3
2016-03-09,3454.85,3600.0,3441.1,3576.4,3596.3,752948.0,-1882.1624999999958,3441.1,3441.1,3441.1,3441.1,3441.1,3441.1,16240920.0,3441.1,104902952.0,39077389.0,5215.7,17000.36,1.3003,6146.3,9723.09,1989.26,19996.26,1952.95,6948.18,8634.09,7531.8
2016-03-10,3600.0,3634.7,3573.4,3627.2,3625.0,1016572.0,-1869.3949999999952,3573.4,3573.4,3573.4,3573.4,3573.4,3573.4,16155094.0,3573.4,105851310.0,39013510.0,5210.9,16995.13,1.3003,6036.7,9498.15,1989.57,19984.42,1969.33,7048.08,8660.68,7486.15
2016-03-11,3633.7,3690.0,3616.05,3641.2,3636.0,1002559.0,-1874.3824999999954,3616.05,3616.05,3616.05,3616.05,3616.05,3616.05,16023054.0,3616.05,106507865.0,40179285.0,5224.8,17213.31,1.3161,6139.8,9831.13,2022.19,20199.6,1971.41,7098.64,8706.12,7510.2
2016-03-14,3660.0,3684.0,3627.05,3648.15,3644.0,483295.0,-1893.7074999999954,3627.05,3627.05,3627.05,3627.05,3627.05,3627.05,15952083.0,3627.05,107602124.0,40626431.0,5242.4,17229.13,1.3161,6174.6,9990.26,2019.64,20435.34,1972.27,7112.89,8747.88,7538.75
2016-03-15,3670.0,3679.9,3615.5,3654.55,3656.05,688839.0,-1890.8724999999954,3615.5,3615.5,3615.5,3615.5,3615.5,3615.5,15858004.0,3615.5,107529173.0,40147346.0,5168.6,17251.53,1.3161,6140.0,9933.85,2015.93,20288.77,1969.97,7148.26,8611.16,7460.6
2016-03-16,3650.0,3675.0,3637.5,3667.35,3672.55,459188.0,-1861.979999999996,3637.5,3637.5,3637.5,3637.5,3637.5,3637.5,15838198.0,3637.5,107456223.0,41217303.0,5175.7,17325.76,1.3082,6175.5,9983.41,2027.22,20257.7,1974.9,7065.39,8699.12,7498.75
2016-03-17,3686.35,3750.0,3620.0,3635.45,3627.2,710449.0,-1856.294999999996,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,16336649.0,3620.0,107529173.0,42335168.0,5226.4,17481.49,1.3161,6201.1,9892.2,2040.59,20503.81,1987.99,7210.9,8734.52,7512.55
2016-03-18,3640.0,3649.7,3557.05,3621.4,3622.95,1073782.0,-1854.302499999996,3557.05,3557.05,3557.05,3557.05,3557.05,3557.05,16032957.0,3557.05,107091470.0,42894101.0,5239.3,17602.3,1.3239,6189.6,9950.8,2049.58,20671.63,1992.12,7306.74,8810.69,7604.35
2016-03-21,3630.1,3678.8,3605.0,3669.55,3669.05,474712.0,-1858.8224999999964,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,16219464.0,3605.0,107820976.0,42015778.0,5224.9,17623.87,1.3318,6184.6,9948.64,2051.6,20684.15,1989.76,7376.41,8812.68,7704.25
