Date,Symbol,Series,Prev Close,Open,High,Low,Adj Close,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2022-10-28,RELIANCE,EQ,2451.15,2465.0,2535.0,2459.45,2527.0,2526.15,2508.14,8126824,2038324730520000.0,313227,3204497,0.5479
2022-10-31,RELIANCE,EQ,2526.15,2541.0,2560.95,2532.2,2545.8,2549.6,2548.29,5731802,1460631132010000.0,207585,3167712,0.5527000000000001
2022-11-01,RELIANCE,EQ,2549.6,2600.0,2600.0,2508.0,2531.7,2529.85,2543.76,6443999,1639199497590000.0,243797,3434726,0.533
2022-11-02,RELIANCE,EQ,2529.85,2532.3,2550.2,2515.0,2542.55,2545.65,2535.59,4145144,1051037854240000.0,202520,2187290,0.5277000000000001
2022-11-03,RELIANCE,EQ,2545.65,2529.85,2559.55,2525.05,2552.0,2555.15,2546.83,3089026,786720942875000.0,122250,1536115,0.49729999999999996
2022-11-04,RELIANCE,EQ,2555.15,2553.9,2600.0,2551.1,2594.2,2592.75,2582.57,5803737,1498856889745000.0,172676,3807151,0.6559999999999999
2022-11-07,RELIANCE,EQ,2592.75,2591.0,2610.3,2574.0,2604.0,2606.6,2595.94,5440967,1412443075845000.0,195001,3275176,0.6019
2022-11-09,RELIANCE,EQ,2606.6,2610.3,2621.95,2590.05,2593.7,2604.0,2610.46,5193814,1355825121420000.0,166982,3330006,0.6411
2022-11-10,RELIANCE,EQ,2604.0,2590.0,2596.55,2563.0,2572.35,2572.5,2575.91,2753420,709256204010000.0,133955,1524085,0.5535
2022-11-11,RELIANCE,EQ,2572.5,2600.0,2636.0,2588.0,2630.0,2631.8,2614.6,5681124,1485388098955000.0,216539,3238628,0.5700999999999999
2022-11-14,RELIANCE,EQ,2631.8,2630.75,2642.0,2605.15,2614.65,2619.05,2624.26,4173395,1095206832150000.0,185791,2400549,0.5752
2022-11-15,RELIANCE,EQ,2619.05,2622.3,2626.4,2590.0,2607.2,2607.3,2603.39,3270388,851410048075000.0,157977,1852654,0.5665
2022-11-16,RELIANCE,EQ,2607.3,2610.0,2615.95,2581.35,2592.95,2592.35,2601.87,4484007,1166680729805000.0,145159,2523954,0.6596
2022-11-17,RELIANCE,EQ,2592.35,2584.95,2613.0,2580.0,2598.95,2599.05,2599.58,3074259,799179307785000.0,115328,1594081,0.5185000000000001
2022-11-18,RELIANCE,EQ,2599.05,2606.75,2609.0,2571.1,2597.05,2597.65,2589.31,2447425,633714984585000.0,104090,1215602,0.49670000000000003
2022-11-21,RELIANCE,EQ,2597.65,2588.0,2588.0,2543.1,2548.0,2550.9,2556.28,2949108,753874841735000.0,131742,1549394,0.5254
2022-11-22,RELIANCE,EQ,2550.9,2545.0,2568.5,2536.5,2564.9,2565.05,2556.94,3051201,780173658100000.0,138342,1643928,0.5388000000000001
2022-11-23,RELIANCE,EQ,2565.05,2575.0,2577.9,2552.25,2557.5,2557.05,2561.22,2959787,758066069890000.0,121346,1873450,0.633
2022-11-24,RELIANCE,EQ,2557.05,2566.0,2594.0,2548.2,2588.0,2579.1,2564.1,4333225,1111084257385000.0,154377,2723781,0.6286
2022-11-25,RELIANCE,EQ,2579.1,2589.0,2624.9,2582.1,2612.75,2617.6,2605.35,3391988,883733195329999.9,128621,1578251,0.46530000000000005
2022-11-28,RELIANCE,EQ,2617.6,2608.9,2721.05,2502.0,2706.0,2707.55,2686.06,14549929,3908195319185000.0,322273,6794072,0.4669
2022-11-29,RELIANCE,EQ,2707.55,2703.95,2731.65,2694.0,2708.35,2712.2,2713.16,5103687,1384713635665000.0,217704,2852331,0.5589000000000001
2022-11-30,RELIANCE,EQ,2712.2,2712.5,2745.45,2698.2,2733.05,2731.35,2727.09,12075137,3292998886700000.0,276976,7780847,0.6444
2022-12-01,RELIANCE,EQ,2731.35,2741.8,2755.0,2716.0,2725.25,2723.3,2738.93,4377696,1199020963560000.0,177158,2538726,0.5799000000000001
2022-12-02,RELIANCE,EQ,2723.3,2730.0,2748.0,2700.6,2727.0,2722.15,2725.02,5348595,1457501722775000.0,204222,2999370,0.5608
2022-12-05,RELIANCE,EQ,2722.15,2712.0,2716.75,2678.0,2682.0,2682.45,2694.53,6843367,1843966815805000.0,227194,4861671,0.7104
2022-12-06,RELIANCE,EQ,2682.45,2665.1,2697.0,2661.0,2689.45,2690.2,2685.66,3966243,1065199975279999.9,156158,2204998,0.5559000000000001
2022-12-07,RELIANCE,EQ,2690.2,2685.0,2695.0,2642.15,2647.0,2650.5,2665.31,3905263,1040873925140000.0,158784,2425575,0.6211
2022-12-08,RELIANCE,EQ,2650.5,2660.0,2665.0,2640.1,2649.0,2649.25,2651.78,3579858,949298848854999.9,144130,2190085,0.6118
2022-12-09,RELIANCE,EQ,2649.25,2646.0,2660.0,2601.85,2609.5,2609.1,2627.54,5840633,1534648852800000.0,172574,3927269,0.6724
2022-12-12,RELIANCE,EQ,2609.1,2585.5,2623.0,2585.0,2617.0,2613.1,2607.23,4374946,1140650890060000.0,151760,2439231,0.5575
2022-12-13,RELIANCE,EQ,2613.1,2613.1,2633.0,2606.7,2622.0,2625.0,2622.04,3845839,1008394025345000.1,136575,2171219,0.5646
2022-12-14,RELIANCE,EQ,2625.0,2637.65,2638.95,2611.0,2613.5,2615.5,2620.85,3354618,879193926160000.0,149123,2135521,0.6365999999999999
2022-12-15,RELIANCE,EQ,2615.5,2602.5,2615.0,2571.0,2580.0,2578.35,2590.74,4009765,1038826166465000.0,175220,2629878,0.6559
2022-12-16,RELIANCE,EQ,2578.35,2571.0,2618.8,2558.15,2567.9,2565.6,2583.46,7308934,1888236767609999.8,216883,3995069,0.5466
2022-12-19,RELIANCE,EQ,2565.6,2581.0,2604.0,2566.7,2603.0,2599.3,2582.95,3567363,921431951975000.0,174281,1881722,0.5275
2022-12-20,RELIANCE,EQ,2599.3,2583.9,2626.0,2566.0,2619.95,2621.8,2594.8,3446291,894242088685000.0,165894,1567590,0.4549
2022-12-21,RELIANCE,EQ,2621.8,2621.0,2633.0,2576.1,2583.2,2584.5,2601.19,3935463,1023688938075000.0,142775,1677915,0.4264
2022-12-22,RELIANCE,EQ,2584.5,2598.0,2604.65,2566.75,2577.0,2577.8,2582.55,3438692,888058106590000.0,149770,1490951,0.4336
