Date,FTSE_Open,FTSE_High,FTSE_Low,FTSE_Close,FTSE_Adj Close,FTSE_Volume
"Dec 16, 2003","4,348.00","4,351.00","4,329.00","4,333.00","4,333.00","1,89,66,99,400"
"Dec 15, 2003","4,347.60","4,397.20","4,347.60","4,348.00","4,348.00","1,46,44,65,600"
"Dec 12, 2003","4,331.30","4,366.80","4,329.80","4,347.60","4,347.60","1,49,40,91,300"
"Dec 11, 2003","4,335.40","4,347.20","4,316.20","4,331.30","4,331.30","1,85,26,54,200"
"Dec 10, 2003","4,379.60","4,379.60","4,312.50","4,335.40","4,335.40","1,95,49,90,700"
"Dec 09, 2003","4,359.80","4,407.50","4,359.80","4,379.60","4,379.60","1,90,09,09,900"
"Dec 08, 2003","4,367.00","4,367.30","4,338.30","4,359.80","4,359.80","1,27,45,17,800"
"Dec 05, 2003","4,378.20","4,385.40","4,337.70","4,367.00","4,367.00","1,51,80,92,200"
"Dec 04, 2003","4,392.00","4,392.00","4,371.50","4,378.20","4,378.20","1,74,82,47,800"
"Dec 03, 2003","4,378.90","4,401.60","4,373.00","4,392.00","4,392.00","2,14,57,00,500"
"Dec 02, 2003","4,410.00","4,416.50","4,359.90","4,378.90","4,378.90","1,95,68,33,600"
"Dec 01, 2003","4,342.60","4,410.00","4,342.60","4,410.00","4,410.00","1,57,42,57,800"
"Nov 28, 2003","4,361.10","4,380.20","4,333.20","4,342.60","4,342.60","1,29,96,47,300"
"Nov 27, 2003","4,370.30","4,390.40","4,350.70","4,361.10","4,361.10","1,04,33,48,200"
"Nov 26, 2003","4,388.70","4,423.60","4,366.70","4,370.40","4,370.40","2,00,71,66,700"
"Nov 25, 2003","4,382.40","4,409.40","4,378.10","4,388.80","4,388.80","2,14,54,04,700"
"Nov 24, 2003","4,319.00","4,384.50","4,319.00","4,382.40","4,382.40","1,83,87,10,300"
"Nov 21, 2003","4,308.00","4,324.00","4,295.60","4,319.00","4,319.00","1,67,35,61,500"
"Nov 20, 2003","4,327.40","4,356.50","4,270.50","4,308.00","4,308.00","2,09,22,77,000"
"Nov 19, 2003","4,354.70","4,354.70","4,316.10","4,327.40","4,327.40","2,11,76,73,400"
"Nov 18, 2003","4,338.90","4,375.30","4,338.90","4,354.70","4,354.70","2,14,54,06,400"
"Nov 17, 2003","4,397.00","4,397.00","4,337.30","4,338.90","4,338.90","1,66,04,88,900"
"Nov 14, 2003","4,373.00","4,412.90","4,373.00","4,397.00","4,397.00","1,74,11,57,600"
"Nov 13, 2003","4,371.20","4,406.80","4,361.20","4,373.00","4,373.00","1,95,31,30,900"
"Nov 12, 2003","4,345.10","4,372.70","4,336.20","4,371.30","4,371.30","1,64,45,61,100"
"Nov 11, 2003","4,341.80","4,349.20","4,313.50","4,345.10","4,345.10","1,31,69,92,300"
"Nov 10, 2003","4,376.90","4,376.90","4,338.60","4,341.80","4,341.80","1,26,92,05,300"
"Nov 07, 2003","4,324.20","4,389.20","4,324.20","4,376.90","4,376.90","2,00,66,12,400"
"Nov 06, 2003","4,303.40","4,337.70","4,283.40","4,324.20","4,324.20","1,78,34,28,100"
"Nov 05, 2003","4,330.30","4,330.30","4,288.10","4,303.40","4,303.40","1,82,71,50,700"
"Nov 04, 2003","4,332.60","4,352.60","4,322.40","4,330.30","4,330.30","1,80,68,99,900"
"Nov 03, 2003","4,287.60","4,338.10","4,286.10","4,332.60","4,332.60","1,40,28,39,400"
"Oct 31, 2003","4,300.90","4,300.90","4,274.00","4,287.60","4,287.60","1,74,12,73,700"
"Oct 30, 2003","4,265.70","4,332.90","4,260.30","4,300.90","4,300.90","1,88,19,52,400"
"Oct 29, 2003","4,272.90","4,293.10","4,256.20","4,265.70","4,265.70","1,60,86,33,300"
"Oct 28, 2003","4,251.30","4,280.10","4,251.30","4,272.90","4,272.90","1,53,58,64,500"
"Oct 27, 2003","4,239.00","4,267.00","4,238.10","4,251.30","4,251.30","1,30,59,51,700"
"Oct 24, 2003","4,240.20","4,248.70","4,219.00","4,239.00","4,239.00","1,31,63,66,500"
"Oct 23, 2003","4,285.60","4,285.60","4,212.50","4,240.20","4,240.20","2,07,14,27,200"
"Oct 22, 2003","4,352.30","4,359.40","4,266.10","4,285.60","4,285.60","2,13,88,38,400"
"Oct 21, 2003","4,347.50","4,377.60","4,347.10","4,352.30","4,352.30","1,80,58,93,600"
"Oct 20, 2003","4,344.00","4,370.40","4,329.40","4,347.60","4,347.60","1,38,38,34,500"
"Oct 17, 2003","4,339.70","4,360.10","4,334.50","4,344.00","4,344.00","1,87,68,87,700"
"Oct 16, 2003","4,368.80","4,371.20","4,326.40","4,339.70","4,339.70","1,77,49,71,900"
"Oct 15, 2003","4,334.10","4,393.80","4,334.10","4,368.80","4,368.80","2,14,40,64,200"
"Oct 14, 2003","4,362.30","4,375.00","4,323.90","4,334.10","4,334.10","1,81,34,36,100"
"Oct 13, 2003","4,311.00","4,362.30","4,310.10","4,362.30","4,362.30","1,43,71,87,600"
"Oct 10, 2003","4,313.90","4,327.00","4,291.40","4,311.00","4,311.00","1,99,39,51,800"
"Oct 09, 2003","4,268.60","4,316.80","4,259.20","4,313.90","4,313.90","1,76,53,27,300"
"Oct 08, 2003","4,272.00","4,315.60","4,257.50","4,268.60","4,268.60","2,00,71,20,900"
"Oct 07, 2003","4,270.10","4,275.60","4,241.70","4,272.00","4,272.00","1,78,75,27,400"
"Oct 06, 2003","4,274.00","4,286.00","4,260.20","4,270.10","4,270.10","1,32,10,29,100"
"Oct 03, 2003","4,209.10","4,285.40","4,206.80","4,274.00","4,274.00","1,89,81,22,300"
"Oct 02, 2003","4,169.20","4,209.10","4,169.20","4,209.10","4,209.10","1,87,06,85,500"
"Oct 01, 2003","4,091.30","4,169.20","4,091.30","4,169.20","4,169.20","2,08,76,16,700"
"Sep 30, 2003","4,142.70","4,164.00","4,081.80","4,091.30","4,091.30","1,93,86,46,200"
"Sep 29, 2003","4,157.10","4,190.70","4,135.90","4,142.70","4,142.70","1,71,07,07,900"
"Sep 26, 2003","4,202.20","4,202.20","4,146.40","4,157.10","4,157.10","1,97,17,22,600"
"Sep 25, 2003","4,236.40","4,236.40","4,176.50","4,202.20","4,202.20","1,92,63,33,300"
"Sep 24, 2003","4,221.70","4,265.30","4,221.70","4,236.40","4,236.40","2,11,70,74,100"
"Sep 23, 2003","4,228.20","4,251.40","4,200.80","4,221.70","4,221.70","2,14,74,04,500"
"Sep 22, 2003","4,257.00","4,257.00","4,198.20","4,228.20","4,228.20","1,65,46,32,100"
"Sep 19, 2003","4,314.70","4,321.00","4,244.80","4,257.00","4,257.00","2,04,22,55,900"
"Sep 18, 2003","4,293.00","4,314.70","4,284.40","4,314.70","4,314.70","1,78,77,72,700"
"Sep 17, 2003","4,299.00","4,329.60","4,293.00","4,293.00","4,293.00","2,03,70,72,200"
"Sep 16, 2003","4,260.90","4,301.90","4,259.50","4,299.00","4,299.00","1,77,88,27,100"
"Sep 15, 2003","4,237.80","4,277.00","4,237.80","4,260.90","4,260.90","1,61,61,16,600"
"Sep 12, 2003","4,242.20","4,276.20","4,229.60","4,237.80","4,237.80","1,62,40,87,200"
"Sep 11, 2003","4,252.10","4,266.20","4,227.20","4,242.20","4,242.20","1,72,95,97,700"
"Sep 10, 2003","4,263.90","4,263.90","4,240.70","4,252.10","4,252.10","1,86,48,97,900"
"Sep 09, 2003","4,292.10","4,293.70","4,254.30","4,263.90","4,263.90","1,84,05,25,400"
"Sep 08, 2003","4,257.20","4,298.00","4,250.30","4,292.10","4,292.10","1,56,91,09,000"
"Sep 05, 2003","4,248.80","4,261.00","4,227.10","4,257.20","4,257.20","1,83,98,70,400"
"Sep 04, 2003","4,262.10","4,270.20","4,240.70","4,248.80","4,248.80","1,88,85,10,400"
"Sep 03, 2003","4,204.40","4,279.10","4,204.40","4,262.10","4,262.10","2,13,59,17,300"
"Sep 02, 2003","4,204.40","4,218.50","4,193.30","4,204.40","4,204.40","2,04,96,12,300"
"Sep 01, 2003","4,161.10","4,222.10","4,161.10","4,204.40","4,204.40","1,42,80,93,400"
"Aug 29, 2003","4,198.00","4,227.70","4,161.10","4,161.10","4,161.10","1,68,02,97,900"
"Aug 28, 2003","4,206.40","4,229.00","4,182.50","4,198.00","4,198.00","1,44,47,09,700"
"Aug 27, 2003","4,177.40","4,214.30","4,177.40","4,206.40","4,206.40","1,53,32,79,800"
"Aug 26, 2003","4,225.90","4,227.80","4,171.60","4,177.40","4,177.40","1,69,68,56,900"
"Aug 25, 2003",-,-,-,-,-,-
"Aug 22, 2003","4,223.50","4,265.30","4,222.00","4,225.90","4,225.90","1,41,55,83,000"
"Aug 21, 2003","4,217.40","4,250.40","4,217.10","4,223.50","4,223.50","1,50,87,49,100"
"Aug 20, 2003","4,250.80","4,254.40","4,196.50","4,217.40","4,217.40","1,51,70,95,200"
"Aug 19, 2003","4,272.10","4,286.90","4,246.30","4,250.80","4,250.80","1,57,35,95,500"
"Aug 18, 2003","4,247.30","4,272.60","4,244.60","4,272.10","4,272.10","1,09,37,59,700"
"Aug 15, 2003","4,237.80","4,266.40","4,233.50","4,247.30","4,247.30","1,34,45,18,300"
"Aug 14, 2003","4,180.70","4,242.80","4,180.70","4,237.80","4,237.80","1,79,93,38,600"
"Aug 13, 2003","4,185.60","4,216.80","4,175.10","4,180.70","4,180.70","1,53,53,84,600"
"Aug 12, 2003","4,176.70","4,203.50","4,170.90","4,185.60","4,185.60","1,24,35,95,500"
"Aug 11, 2003","4,147.80","4,181.70","4,147.80","4,176.70","4,176.70","1,25,57,57,900"
"Aug 08, 2003","4,095.60","4,160.70","4,095.60","4,147.80","4,147.80","1,70,74,88,300"
"Aug 07, 2003","4,070.40","4,095.60","4,059.70","4,095.60","4,095.60","1,64,97,21,100"
"Aug 06, 2003","4,121.00","4,121.00","4,044.90","4,070.40","4,070.40","1,58,22,64,600"
"Aug 05, 2003","4,100.10","4,131.00","4,091.10","4,121.00","4,121.00","1,35,11,00,400"
"Aug 04, 2003","4,098.40","4,147.40","4,086.20","4,100.10","4,100.10","1,31,76,99,300"
"Aug 01, 2003","4,157.00","4,157.00","4,096.70","4,098.40","4,098.40","1,41,42,67,300"
"Jul 31, 2003","4,141.20","4,171.00","4,114.10","4,157.00","4,157.00","1,76,15,36,000"
"Jul 30, 2003","4,137.00","4,159.30","4,131.70","4,141.20","4,141.20","1,31,28,64,600"
"Jul 29, 2003","4,148.80","4,164.40","4,125.00","4,137.00","4,137.00","1,69,88,80,200"
"Jul 28, 2003","4,131.20","4,183.00","4,131.20","4,148.80","4,148.80","1,30,65,18,600"
"Jul 25, 2003","4,149.60","4,149.60","4,116.30","4,131.20","4,131.20","1,41,76,52,800"
"Jul 24, 2003","4,086.50","4,155.20","4,086.50","4,149.60","4,149.60","1,87,32,60,900"
"Jul 23, 2003","4,079.70","4,115.20","4,077.90","4,086.50","4,086.50","1,77,26,97,200"
"Jul 22, 2003","4,044.30","4,079.80","4,043.50","4,079.80","4,079.80","1,81,14,06,200"
"Jul 21, 2003","4,073.20","4,097.90","4,043.80","4,044.30","4,044.30","1,24,28,49,700"
"Jul 18, 2003","4,056.60","4,090.30","4,056.60","4,073.20","4,073.20","1,32,01,08,300"
"Jul 17, 2003","4,077.10","4,082.60","4,031.90","4,056.60","4,056.60","2,02,37,97,900"
"Jul 16, 2003","4,102.50","4,132.00","4,077.10","4,077.10","4,077.10","2,03,43,02,800"
"Jul 15, 2003","4,127.60","4,135.60","4,102.50","4,102.50","4,102.50","1,67,38,78,700"
"Jul 14, 2003","4,058.10","4,135.90","4,058.10","4,127.60","4,127.60","1,32,38,50,900"
"Jul 11, 2003","4,028.80","4,064.20","4,013.70","4,058.10","4,058.10","1,28,99,93,900"
"Jul 10, 2003","4,054.70","4,068.20","4,014.50","4,028.80","4,028.80","1,44,85,87,800"
"Jul 09, 2003","4,073.60","4,086.60","4,048.60","4,054.70","4,054.70","1,58,14,59,600"
"Jul 08, 2003","4,074.80","4,088.20","4,051.40","4,073.60","4,073.60","1,71,87,74,400"
"Jul 07, 2003","4,021.50","4,076.80","4,021.10","4,074.80","4,074.80","1,37,83,12,600"
"Jul 04, 2003","4,024.80","4,031.40","4,001.30","4,021.50","4,021.50","87,43,00,100"
"Jul 03, 2003","4,006.90","4,031.40","3,980.30","4,024.80","4,024.80","1,84,48,77,400"
"Jul 02, 2003","3,963.90","4,025.80","3,963.90","4,006.90","4,006.90","2,03,93,64,000"
"Jul 01, 2003","4,031.20","4,040.70","3,951.50","3,963.90","3,963.90","1,75,47,47,300"
"Jun 30, 2003","4,067.80","4,099.00","4,021.60","4,031.20","4,031.20","1,43,21,36,000"
"Jun 27, 2003","4,041.70","4,073.10","4,040.80","4,067.80","4,067.80","1,30,42,74,000"
"Jun 26, 2003","4,067.90","4,077.20","4,029.20","4,041.70","4,041.70","1,50,26,93,000"
"Jun 25, 2003","4,060.90","4,089.90","4,049.80","4,067.90","4,067.90","2,01,44,36,000"
"Jun 24, 2003","4,087.90","4,094.90","4,052.40","4,060.90","4,060.90","1,63,18,47,000"
"Jun 23, 2003","4,160.10","4,160.10","4,081.30","4,087.90","4,087.90","1,33,04,86,000"
"Jun 20, 2003","4,131.50","4,169.10","4,119.00","4,160.10","4,160.10","1,35,92,40,000"
"Jun 19, 2003","4,207.00","4,210.80","4,128.70","4,131.50","4,131.50","1,58,75,02,000"
"Jun 18, 2003","4,190.40","4,218.80","4,172.80","4,207.00","4,207.00","2,03,43,07,000"
"Jun 17, 2003","4,152.90","4,199.10","4,152.90","4,190.40","4,190.40","2,07,19,21,000"
"Jun 16, 2003","4,134.10","4,174.30","4,112.40","4,152.90","4,152.90","1,39,02,18,000"
"Jun 13, 2003","4,161.30","4,180.10","4,124.90","4,134.10","4,134.10","1,17,96,68,000"
"Jun 12, 2003","4,150.10","4,193.60","4,150.00","4,161.30","4,161.30","1,90,54,79,000"
"Jun 11, 2003","4,113.00","4,162.10","4,113.00","4,150.20","4,150.20","2,01,89,55,000"
"Jun 10, 2003","4,129.10","4,132.40","4,108.60","4,113.00","4,113.00","1,81,54,81,000"
"Jun 09, 2003","4,150.80","4,150.80","4,101.10","4,129.10","4,129.10","1,24,68,96,000"
"Jun 06, 2003","4,104.30","4,178.50","4,104.30","4,150.80","4,150.80","1,98,50,65,000"
"Jun 05, 2003","4,126.60","4,148.40","4,083.10","4,104.30","4,104.30","1,83,34,28,000"
"Jun 04, 2003","4,115.70","4,143.50","4,093.10","4,126.60","4,126.60","1,83,86,06,000"
"Jun 03, 2003","4,129.30","4,129.30","4,074.40","4,115.70","4,115.70","1,37,74,44,000"
"Jun 02, 2003","4,048.10","4,129.30","4,048.10","4,129.30","4,129.30","1,35,00,23,000"
"May 30, 2003","4,083.60","4,096.00","4,048.10","4,048.10","4,048.10","1,93,63,92,000"
"May 29, 2003","4,071.90","4,095.50","4,044.40","4,083.60","4,083.60","1,50,11,05,000"
"May 28, 2003","3,992.40","4,073.10","3,992.40","4,071.90","4,071.90","1,73,87,64,000"
"May 27, 2003","3,979.80","4,000.70","3,920.20","3,992.40","3,992.40","1,84,22,17,000"
"May 26, 2003",-,-,-,-,-,-
"May 23, 2003","3,990.40","4,012.00","3,954.00","3,979.80","3,979.80","1,63,31,15,000"
"May 22, 2003","3,936.40","3,990.50","3,936.40","3,990.50","3,990.50","1,68,71,40,000"
"May 21, 2003","3,971.60","3,971.60","3,907.80","3,936.40","3,936.40","1,61,49,51,000"
"May 20, 2003","3,941.30","3,985.00","3,928.40","3,971.60","3,971.60","2,02,04,30,000"
"May 19, 2003","4,049.00","4,049.00","3,932.50","3,941.30","3,941.30","1,33,57,44,000"
"May 16, 2003","4,011.10","4,080.80","4,011.10","4,049.00","4,049.00","1,81,64,07,000"
"May 15, 2003","3,975.00","4,020.30","3,965.60","4,011.10","4,011.10","1,53,36,75,000"
"May 14, 2003","3,999.90","4,023.20","3,971.70","3,975.00","3,975.00","1,59,05,44,000"
"May 13, 2003","3,987.40","4,008.80","3,976.10","3,999.90","3,999.90","1,33,28,99,000"
"May 12, 2003","3,969.40","3,991.00","3,941.10","3,987.40","3,987.40","1,05,64,04,000"
"May 09, 2003","3,928.90","3,974.50","3,912.80","3,969.40","3,969.40","1,37,25,45,000"
"May 08, 2003","3,992.90","3,992.90","3,919.50","3,928.90","3,928.90","1,68,44,96,000"
"May 07, 2003","4,006.40","4,038.50","3,981.70","3,992.90","3,992.90","1,82,84,99,000"
"May 06, 2003","3,952.60","4,007.00","3,952.60","4,006.40","4,006.40","1,62,87,39,000"
"May 05, 2003",-,-,-,-,-,-
"May 02, 2003","3,880.10","3,952.60","3,880.10","3,952.60","3,952.60","1,44,30,53,000"
"May 01, 2003","3,926.00","3,926.00","3,875.30","3,880.10","3,880.10","93,42,36,000"
"Apr 30, 2003","3,927.80","3,943.00","3,912.30","3,926.00","3,926.00","1,65,20,92,000"
"Apr 29, 2003","3,940.30","3,976.20","3,915.00","3,927.80","3,927.80","1,81,06,70,000"
"Apr 28, 2003","3,870.20","3,943.00","3,855.50","3,940.30","3,940.30","1,20,85,80,000"
"Apr 25, 2003","3,899.00","3,919.40","3,859.90","3,870.20","3,870.20","1,38,01,74,000"
"Apr 24, 2003","3,966.50","3,977.80","3,892.20","3,899.00","3,899.00","1,50,64,62,000"
"Apr 23, 2003","3,917.70","3,997.30","3,917.70","3,966.50","3,966.50","1,70,72,35,000"
"Apr 22, 2003","3,889.20","3,924.20","3,873.90","3,917.70","3,917.70","97,09,75,000"
"Apr 21, 2003",-,-,-,-,-,-
"Apr 18, 2003",-,-,-,-,-,-
"Apr 17, 2003","3,854.90","3,904.60","3,826.10","3,889.20","3,889.20","1,04,86,16,000"
"Apr 16, 2003","3,916.80","3,967.80","3,849.50","3,854.90","3,854.90","1,79,63,12,000"
"Apr 15, 2003","3,849.40","3,926.50","3,849.40","3,916.90","3,916.90","1,42,54,92,000"
"Apr 14, 2003","3,808.10","3,857.40","3,800.70","3,849.40","3,849.40","1,04,97,79,000"
"Apr 11, 2003","3,803.30","3,871.40","3,803.30","3,808.10","3,808.10","1,23,93,81,000"
"Apr 10, 2003","3,861.40","3,870.70","3,803.20","3,803.30","3,803.30","1,32,22,66,000"
"Apr 09, 2003","3,868.80","3,907.10","3,824.50","3,861.40","3,861.40","1,51,89,67,000"
"Apr 08, 2003","3,935.80","3,935.80","3,868.50","3,868.80","3,868.80","1,60,65,28,000"
"Apr 07, 2003","3,814.40","3,962.20","3,814.40","3,935.80","3,935.80","1,69,90,69,000"
"Apr 04, 2003","3,771.10","3,841.70","3,751.70","3,814.40","3,814.40","1,48,91,99,000"
"Apr 03, 2003","3,753.40","3,808.50","3,744.40","3,771.10","3,771.10","1,73,09,26,000"
"Apr 02, 2003","3,684.80","3,778.30","3,682.00","3,753.40","3,753.40","1,75,71,36,000"
"Apr 01, 2003","3,613.30","3,691.80","3,612.30","3,684.80","3,684.80","1,39,09,13,000"
"Mar 31, 2003","3,708.50","3,708.50","3,580.90","3,613.30","3,613.30","1,39,96,43,000"
"Mar 28, 2003","3,729.10","3,752.60","3,695.70","3,708.50","3,708.50","1,28,98,04,000"
"Mar 27, 2003","3,793.10","3,793.10","3,711.50","3,729.10","3,729.10","1,58,16,58,000"
"Mar 26, 2003","3,762.00","3,809.50","3,735.00","3,793.10","3,793.10","1,60,97,39,000"
"Mar 25, 2003","3,743.30","3,782.80","3,660.40","3,762.00","3,762.00","1,79,95,58,000"
"Mar 24, 2003","3,861.10","3,861.10","3,734.10","3,743.30","3,743.30","1,19,92,05,000"
"Mar 21, 2003","3,765.70","3,881.70","3,765.70","3,861.10","3,861.10","1,71,92,33,000"
"Mar 20, 2003","3,765.40","3,790.70","3,715.80","3,765.70","3,765.70","1,72,43,74,000"
"Mar 19, 2003","3,747.30","3,828.30","3,716.50","3,765.40","3,765.40","2,56,29,79,000"
"Mar 18, 2003","3,722.30","3,810.80","3,714.00","3,747.30","3,747.30","2,63,18,86,000"
"Mar 17, 2003","3,601.80","3,774.30","3,525.30","3,722.30","3,722.30","1,47,95,70,000"
"Mar 14, 2003","3,486.90","3,612.90","3,486.90","3,601.80","3,601.80","2,34,68,81,000"
"Mar 13, 2003","3,287.00","3,489.10","3,287.00","3,486.90","3,486.90","2,14,46,02,000"
"Mar 12, 2003","3,452.70","3,466.40","3,277.50","3,287.00","3,287.00","2,14,11,70,000"
"Mar 11, 2003","3,436.00","3,468.50","3,400.30","3,452.70","3,452.70","1,89,09,17,000"
"Mar 10, 2003","3,491.60","3,502.40","3,434.50","3,436.10","3,436.10","1,44,48,77,000"
"Mar 07, 2003","3,555.40","3,555.40","3,467.20","3,491.60","3,491.60","1,67,14,31,000"
"Mar 06, 2003","3,563.50","3,590.30","3,526.10","3,555.40","3,555.40","1,47,87,61,000"
"Mar 05, 2003","3,625.30","3,625.30","3,558.80","3,563.50","3,563.50","2,02,61,80,000"
"Mar 04, 2003","3,684.70","3,684.70","3,612.60","3,625.30","3,625.30","1,69,21,76,000"
"Mar 03, 2003","3,655.60","3,714.90","3,640.80","3,684.70","3,684.70","1,38,30,22,000"
"Feb 28, 2003","3,569.90","3,655.60","3,553.60","3,655.60","3,655.60","1,79,23,65,000"
"Feb 27, 2003","3,593.30","3,627.40","3,535.10","3,569.90","3,569.90","2,15,37,83,000"
"Feb 26, 2003","3,621.50","3,652.00","3,558.80","3,593.30","3,593.30","1,75,55,62,000"
"Feb 25, 2003","3,701.80","3,701.80","3,592.10","3,621.50","3,621.50","1,88,30,66,000"
"Feb 24, 2003","3,727.10","3,746.50","3,699.80","3,701.80","3,701.80","1,22,14,85,000"
"Feb 21, 2003","3,687.20","3,727.10","3,660.20","3,727.10","3,727.10","1,38,20,86,000"
"Feb 20, 2003","3,658.30","3,724.70","3,655.80","3,687.30","3,687.30","1,70,07,41,000"
"Feb 19, 2003","3,729.50","3,738.50","3,657.90","3,658.30","3,658.30","1,68,94,51,000"
"Feb 18, 2003","3,692.40","3,747.00","3,669.60","3,729.50","3,729.50","1,59,47,82,000"
"Feb 17, 2003","3,611.90","3,692.40","3,611.90","3,692.40","3,692.40","1,18,51,32,000"
"Feb 14, 2003","3,610.80","3,683.60","3,601.50","3,611.90","3,611.90","2,02,24,43,000"
"Feb 13, 2003","3,616.10","3,640.70","3,568.70","3,610.80","3,610.80","1,85,96,35,000"
"Feb 12, 2003","3,669.20","3,669.20","3,613.30","3,616.10","3,616.10","1,48,74,96,000"
"Feb 11, 2003","3,579.10","3,675.00","3,579.10","3,669.20","3,669.20","1,56,15,75,000"
"Feb 10, 2003","3,599.20","3,626.40","3,568.10","3,579.10","3,579.10","1,31,28,52,000"
"Feb 07, 2003","3,597.00","3,639.10","3,568.40","3,599.20","3,599.20","1,53,41,47,000"
"Feb 06, 2003","3,678.70","3,689.70","3,563.90","3,597.00","3,597.00","1,83,96,88,000"
"Feb 05, 2003","3,590.10","3,678.70","3,569.00","3,678.70","3,678.70","1,61,62,47,000"
"Feb 04, 2003","3,689.40","3,689.40","3,590.10","3,590.10","3,590.10","1,73,16,98,000"
"Feb 03, 2003","3,567.40","3,698.90","3,567.40","3,689.40","3,689.40","1,77,26,30,000"
"Jan 31, 2003","3,578.70","3,580.50","3,510.60","3,567.40","3,567.40","1,77,63,76,000"
"Jan 30, 2003","3,483.80","3,579.60","3,483.80","3,578.70","3,578.70","2,17,02,63,000"
"Jan 29, 2003","3,490.00","3,493.70","3,391.50","3,483.80","3,483.80","2,60,40,81,000"
"Jan 28, 2003","3,480.80","3,538.50","3,464.10","3,490.00","3,490.00","2,39,61,13,000"
"Jan 27, 2003","3,603.70","3,603.70","3,460.30","3,480.80","3,480.80","2,32,49,58,000"
"Jan 24, 2003","3,622.20","3,665.20","3,583.70","3,603.70","3,603.70","2,15,49,26,000"
"Jan 23, 2003","3,678.00","3,721.70","3,622.20","3,622.20","3,622.20","2,08,94,07,000"
"Jan 22, 2003","3,736.70","3,752.80","3,658.40","3,678.00","3,678.00","2,14,29,57,000"
"Jan 21, 2003","3,778.60","3,815.00","3,736.70","3,736.70","3,736.70","1,52,72,82,000"
"Jan 20, 2003","3,820.60","3,853.40","3,774.10","3,778.60","3,778.60","1,49,47,82,000"
"Jan 17, 2003","3,881.80","3,881.80","3,820.60","3,820.60","3,820.60","1,85,60,27,000"
"Jan 16, 2003","3,887.80","3,900.80","3,863.10","3,881.80","3,881.80","1,51,59,70,000"
"Jan 15, 2003","3,945.60","3,963.20","3,880.10","3,887.80","3,887.80","1,66,74,56,000"
"Jan 14, 2003","3,948.30","3,983.80","3,924.30","3,945.60","3,945.60","1,64,86,12,000"
"Jan 13, 2003","3,974.10","4,020.20","3,921.90","3,948.30","3,948.30","1,61,12,01,000"
"Jan 10, 2003","3,934.00","3,997.20","3,926.00","3,974.10","3,974.10","1,87,83,45,000"
"Jan 09, 2003","3,924.80","3,942.50","3,865.80","3,934.00","3,934.00","1,95,11,96,000"
"Jan 08, 2003","3,957.40","3,957.40","3,906.80","3,924.80","3,924.80","1,63,41,66,000"
"Jan 07, 2003","4,001.40","4,015.40","3,925.40","3,957.40","3,957.40","1,28,58,90,000"
"Jan 06, 2003","4,004.90","4,025.50","3,930.90","4,001.40","4,001.40","1,12,32,94,000"
"Jan 03, 2003","4,009.50","4,027.60","3,991.20","4,005.00","4,005.00","80,21,81,000"
"Jan 02, 2003","3,940.40","4,009.50","3,915.80","4,009.50","4,009.50","82,40,18,000"
"Jan 01, 2003",-,-,-,-,-,-
"Dec 31, 2002","3,900.60","3,949.10","3,890.70","3,940.40","3,940.40","20,84,61,000"
"Dec 30, 2002","3,829.40","3,903.70","3,805.10","3,900.60","3,900.60","43,36,16,000"
"Dec 27, 2002","3,942.10","3,944.10","3,822.20","3,829.40","3,829.40","32,83,44,000"
"Dec 26, 2002",-,-,-,-,-,-
"Dec 25, 2002",-,-,-,-,-,-
"Dec 24, 2002","3,936.90","3,957.70","3,923.40","3,942.10","3,942.10","13,77,19,000"
"Dec 23, 2002","3,889.90","3,936.90","3,887.60","3,936.90","3,936.90","58,48,66,000"
"Dec 20, 2002","3,841.40","3,893.30","3,841.40","3,889.90","3,889.90","1,23,30,71,000"
"Dec 19, 2002","3,835.20","3,907.20","3,803.40","3,841.40","3,841.40","1,51,81,55,000"
"Dec 18, 2002","3,908.70","3,911.40","3,827.80","3,835.20","3,835.20","1,83,70,26,000"
"Dec 17, 2002","3,984.00","3,999.80","3,906.10","3,908.70","3,908.70","1,77,23,09,000"
"Dec 16, 2002","3,878.10","3,987.90","3,846.80","3,984.00","3,984.00","1,46,91,97,000"
"Dec 13, 2002","3,935.30","3,961.80","3,839.40","3,878.10","3,878.10","1,30,57,32,000"
"Dec 12, 2002","3,974.90","3,982.30","3,916.00","3,935.30","3,935.30","1,92,00,21,000"
"Dec 11, 2002","3,925.00","3,995.00","3,919.90","3,974.90","3,974.90","1,89,94,81,000"
"Dec 10, 2002","3,933.90","3,985.60","3,912.10","3,925.00","3,925.00","1,67,06,28,000"
"Dec 09, 2002","4,013.50","4,039.80","3,933.90","3,933.90","3,933.90","1,27,25,99,000"
"Dec 06, 2002","4,032.40","4,050.40","3,931.90","4,013.50","4,013.50","1,36,46,04,000"
"Dec 05, 2002","4,048.60","4,109.90","4,019.60","4,032.40","4,032.40","1,72,78,04,000"
"Dec 04, 2002","4,075.40","4,075.40","4,023.00","4,048.60","4,048.60","1,59,96,91,000"
"Dec 03, 2002","4,154.30","4,154.30","4,070.60","4,075.40","4,075.40","1,51,94,25,000"
"Dec 02, 2002","4,169.40","4,218.60","4,149.80","4,154.30","4,154.30","1,52,95,19,000"
"Nov 29, 2002","4,185.40","4,206.80","4,130.30","4,169.40","4,169.40","1,37,12,48,000"
