Date,KLSE_Open,KLSE_High,KLSE_Low,KLSE_Close,KLSE_AdjClose,KLSE_Volume
"Oct 23, 2007","1,355.21","1,360.23","1,353.88","1,357.33","1,357.33","12,87,42,200"
"Oct 22, 2007","1,349.18","1,350.81","1,339.36","1,350.81","1,350.81","15,42,44,900"
"Oct 19, 2007","1,377.65","1,379.44","1,366.77","1,370.17","1,370.17","12,15,55,100"
"Oct 18, 2007","1,375.42","1,383.77","1,374.63","1,376.32","1,376.32","19,03,58,800"
"Oct 17, 2007","1,370.89","1,375.61","1,365.04","1,374.39","1,374.39","19,90,76,800"
"Oct 16, 2007","1,376.76","1,376.76","1,367.47","1,372.38","1,372.38","21,89,34,500"
"Oct 12, 2007","1,381.25","1,381.25","1,369.71","1,375.25","1,375.25","16,43,96,500"
"Oct 11, 2007","1,377.67","1,383.61","1,371.26","1,383.61","1,383.61","18,11,32,200"
"Oct 10, 2007","1,375.03","1,381.04","1,373.77","1,376.93","1,376.93","23,13,71,900"
"Oct 09, 2007","1,368.08","1,373.94","1,359.63","1,369.39","1,369.39","19,11,21,800"
"Oct 08, 2007","1,374.55","1,382.78","1,363.22","1,364.14","1,364.14","16,32,50,100"
"Oct 05, 2007","1,372.60","1,376.73","1,368.81","1,372.39","1,372.39","18,90,40,200"
"Oct 04, 2007","1,365.48","1,370.38","1,358.34","1,369.84","1,369.84","19,55,09,500"
"Oct 03, 2007","1,369.82","1,380.29","1,363.31","1,366.96","1,366.96","29,03,59,900"
"Oct 02, 2007","1,361.03","1,371.35","1,359.44","1,368.72","1,368.72","28,32,53,000"
"Oct 01, 2007","1,337.65","1,353.71","1,337.65","1,347.05","1,347.05","17,25,61,100"
"Sep 28, 2007","1,339.43","1,344.13","1,336.30","1,336.30","1,336.30","22,12,52,500"
"Sep 27, 2007","1,325.14","1,339.54","1,325.14","1,335.66","1,335.66","23,56,28,300"
"Sep 26, 2007","1,316.42","1,325.56","1,316.42","1,320.89","1,320.89","15,63,22,000"
"Sep 25, 2007","1,319.26","1,327.82","1,315.62","1,316.43","1,316.43","18,04,44,400"
"Sep 24, 2007","1,307.70","1,317.54","1,303.23","1,317.24","1,317.24","17,16,23,900"
"Sep 21, 2007","1,305.06","1,306.02","1,299.92","1,305.94","1,305.94","14,41,72,200"
"Sep 20, 2007","1,301.30","1,308.67","1,294.65","1,308.67","1,308.67","14,79,12,900"
"Sep 19, 2007","1,291.85","1,298.71","1,289.58","1,297.16","1,297.16","19,32,41,200"
"Sep 18, 2007","1,277.85","1,282.00","1,270.72","1,277.33","1,277.33","13,56,59,400"
"Sep 17, 2007","1,291.89","1,293.43","1,276.83","1,278.34","1,278.34","8,77,64,800"
"Sep 14, 2007","1,286.87","1,294.68","1,286.87","1,289.50","1,289.50","12,07,38,500"
"Sep 13, 2007","1,287.85","1,292.25","1,278.32","1,284.02","1,284.02","14,27,83,900"
"Sep 12, 2007","1,291.84","1,296.83","1,285.14","1,285.94","1,285.94","14,51,17,100"
"Sep 11, 2007","1,289.29","1,292.33","1,284.92","1,286.33","1,286.33","11,33,73,200"
"Sep 10, 2007","1,290.14","1,292.47","1,281.66","1,290.70","1,290.70","12,46,27,500"
"Sep 07, 2007","1,299.70","1,305.04","1,298.47","1,304.90","1,304.90","18,65,75,600"
"Sep 06, 2007","1,289.74","1,298.85","1,286.41","1,298.85","1,298.85","17,13,18,900"
"Sep 05, 2007","1,285.93","1,297.93","1,285.93","1,297.93","1,297.93","19,02,17,100"
"Sep 04, 2007","1,286.59","1,288.21","1,279.71","1,283.75","1,283.75","13,81,36,600"
"Sep 03, 2007","1,283.93","1,289.56","1,281.54","1,284.14","1,284.14","16,72,50,700"
"Aug 30, 2007","1,272.90","1,278.10","1,266.60","1,273.93","1,273.93","18,18,76,600"
"Aug 29, 2007","1,257.74","1,264.07","1,247.37","1,263.70","1,263.70","20,78,44,000"
"Aug 28, 2007","1,277.08","1,278.96","1,269.90","1,278.95","1,278.95","13,55,82,100"
"Aug 27, 2007","1,282.94","1,292.20","1,274.33","1,278.27","1,278.27","18,21,08,500"
"Aug 24, 2007","1,280.13","1,280.13","1,261.38","1,273.52","1,273.52","19,39,72,800"
"Aug 23, 2007","1,270.95","1,284.88","1,270.95","1,283.62","1,283.62","31,56,13,600"
"Aug 22, 2007","1,232.86","1,255.39","1,232.82","1,255.39","1,255.39","19,21,89,000"
"Aug 21, 2007","1,247.61","1,251.02","1,227.88","1,231.48","1,231.48","23,70,55,200"
"Aug 20, 2007","1,219.41","1,245.11","1,219.41","1,243.39","1,243.39","32,38,96,700"
"Aug 17, 2007","1,204.41","1,218.82","1,141.56","1,191.55","1,191.55","45,79,89,100"
"Aug 16, 2007","1,239.80","1,239.80","1,202.90","1,207.61","1,207.61","43,08,92,000"
"Aug 15, 2007","1,277.01","1,277.01","1,247.31","1,251.82","1,251.82","30,26,65,300"
"Aug 14, 2007","1,288.48","1,297.36","1,286.78","1,288.34","1,288.34","16,86,22,700"
"Aug 13, 2007","1,300.58","1,305.17","1,287.28","1,296.48","1,296.48","14,57,21,500"
"Aug 10, 2007","1,291.05","1,292.58","1,275.13","1,287.70","1,287.70","22,80,41,400"
"Aug 09, 2007","1,316.31","1,324.68","1,312.65","1,313.39","1,313.39","16,52,77,000"
"Aug 08, 2007","1,292.87","1,309.48","1,292.87","1,307.17","1,307.17","22,80,10,300"
"Aug 07, 2007","1,303.08","1,315.72","1,286.54","1,290.13","1,290.13","21,52,69,800"
"Aug 06, 2007","1,321.71","1,321.71","1,290.90","1,290.90","1,290.90","25,25,42,600"
"Aug 03, 2007","1,343.25","1,350.09","1,333.40","1,335.42","1,335.42","19,22,95,700"
"Aug 02, 2007","1,349.20","1,357.65","1,323.76","1,333.28","1,333.28","26,98,21,600"
"Aug 01, 2007","1,367.29","1,367.29","1,327.71","1,339.49","1,339.49","35,00,69,400"
"Jul 31, 2007","1,356.27","1,374.55","1,356.27","1,373.71","1,373.71","21,39,60,100"
"Jul 30, 2007","1,349.27","1,359.92","1,343.73","1,352.41","1,352.41","24,85,84,400"
"Jul 27, 2007","1,360.65","1,361.70","1,347.95","1,355.38","1,355.38","30,63,48,200"
"Jul 26, 2007","1,383.28","1,389.07","1,375.45","1,381.50","1,381.50","27,02,06,400"
"Jul 25, 2007","1,386.67","1,388.72","1,379.33","1,379.73","1,379.73","30,37,80,600"
"Jul 24, 2007","1,385.77","1,392.18","1,385.77","1,392.18","1,392.18","31,93,00,300"
"Jul 23, 2007","1,381.34","1,389.20","1,378.05","1,381.53","1,381.53","22,39,48,500"
"Jul 20, 2007","1,377.89","1,385.54","1,377.89","1,382.36","1,382.36","19,04,79,700"
"Jul 19, 2007","1,372.81","1,378.15","1,370.52","1,376.40","1,376.40","16,79,96,300"
"Jul 18, 2007","1,379.73","1,383.50","1,369.23","1,369.23","1,369.23","19,10,68,700"
"Jul 17, 2007","1,378.94","1,385.05","1,373.05","1,377.48","1,377.48","21,14,27,900"
"Jul 16, 2007","1,385.25","1,388.31","1,376.03","1,381.51","1,381.51","16,11,06,300"
"Jul 13, 2007","1,380.48","1,384.72","1,376.63","1,384.72","1,384.72","21,98,84,500"
"Jul 12, 2007","1,362.95","1,374.57","1,362.95","1,366.02","1,366.02","25,18,89,000"
"Jul 11, 2007","1,367.42","1,367.42","1,358.87","1,359.27","1,359.27","21,34,60,500"
"Jul 10, 2007","1,378.15","1,381.32","1,366.99","1,371.45","1,371.45","19,28,34,800"
"Jul 09, 2007","1,376.21","1,380.49","1,373.60","1,378.69","1,378.69","16,60,33,100"
"Jul 06, 2007","1,368.82","1,375.64","1,367.80","1,373.84","1,373.84","17,82,63,400"
"Jul 05, 2007","1,375.87","1,377.33","1,365.47","1,369.30","1,369.30","22,58,23,000"
"Jul 04, 2007","1,375.06","1,383.22","1,374.89","1,377.14","1,377.14","22,36,70,500"
"Jul 03, 2007","1,367.51","1,373.50","1,366.87","1,373.14","1,373.14","21,98,95,100"
"Jul 02, 2007","1,357.78","1,365.33","1,357.57","1,364.37","1,364.37","15,19,61,100"
"Jun 29, 2007","1,351.24","1,357.36","1,348.95","1,354.38","1,354.38","19,34,31,400"
"Jun 28, 2007","1,357.80","1,361.93","1,347.50","1,350.72","1,350.72","17,15,84,400"
"Jun 27, 2007","1,365.26","1,366.20","1,352.74","1,357.43","1,357.43","19,90,15,100"
"Jun 26, 2007","1,377.26","1,380.50","1,363.90","1,366.99","1,366.99","22,62,32,600"
"Jun 25, 2007","1,388.00","1,389.69","1,374.65","1,377.13","1,377.13","18,06,44,700"
"Jun 22, 2007","1,384.31","1,391.57","1,382.26","1,391.57","1,391.57","25,55,20,100"
"Jun 21, 2007","1,383.40","1,391.41","1,382.74","1,387.96","1,387.96","26,53,03,600"
"Jun 20, 2007","1,377.88","1,386.27","1,377.34","1,386.27","1,386.27","24,93,01,000"
"Jun 19, 2007","1,371.98","1,377.50","1,371.03","1,376.79","1,376.79","17,21,84,000"
"Jun 18, 2007","1,363.21","1,372.28","1,363.21","1,372.28","1,372.28","21,07,35,900"
"Jun 15, 2007","1,360.55","1,362.58","1,355.76","1,360.65","1,360.65","21,70,88,100"
"Jun 14, 2007","1,356.49","1,362.25","1,353.89","1,357.18","1,357.18","24,02,49,500"
"Jun 13, 2007","1,356.74","1,359.78","1,353.03","1,353.03","1,353.03","18,10,14,300"
"Jun 12, 2007","1,358.55","1,361.30","1,355.68","1,360.58","1,360.58","22,43,99,800"
"Jun 11, 2007","1,360.66","1,367.94","1,357.05","1,357.66","1,357.66","18,13,57,700"
"Jun 08, 2007","1,357.63","1,359.18","1,351.38","1,352.39","1,352.39","17,65,17,400"
"Jun 07, 2007","1,366.30","1,367.01","1,359.09","1,364.41","1,364.41","19,53,40,400"
"Jun 06, 2007","1,368.84","1,374.33","1,368.18","1,372.38","1,372.38","24,22,44,600"
"Jun 05, 2007","1,361.19","1,369.59","1,354.93","1,369.59","1,369.59","22,25,04,500"
"Jun 04, 2007","1,360.30","1,374.54","1,356.78","1,360.27","1,360.27","22,29,33,000"
"Jun 01, 2007","1,348.36","1,360.07","1,346.21","1,360.07","1,360.07","22,55,86,600"
"May 31, 2007","1,341.21","1,350.46","1,338.40","1,346.89","1,346.89","23,68,81,000"
"May 30, 2007","1,343.29","1,349.13","1,331.21","1,339.18","1,339.18","21,05,12,100"
"May 29, 2007","1,345.70","1,346.98","1,339.95","1,343.00","1,343.00","16,49,18,500"
"May 28, 2007","1,339.77","1,348.30","1,339.77","1,345.99","1,345.99","13,27,41,800"
"May 25, 2007","1,335.35","1,339.08","1,319.75","1,339.08","1,339.08","22,02,50,800"
"May 24, 2007","1,353.64","1,356.39","1,335.37","1,340.98","1,340.98","22,51,06,600"
"May 23, 2007","1,367.01","1,368.38","1,351.91","1,354.98","1,354.98","23,24,84,600"
"May 22, 2007","1,346.98","1,367.51","1,346.09","1,367.51","1,367.51","22,14,13,200"
"May 21, 2007","1,354.90","1,354.90","1,344.08","1,347.17","1,347.17","19,60,41,400"
"May 18, 2007","1,358.19","1,358.27","1,351.03","1,356.84","1,356.84","17,08,07,900"
"May 17, 2007","1,356.41","1,361.73","1,351.18","1,359.37","1,359.37","22,47,59,500"
"May 16, 2007","1,348.87","1,352.76","1,347.90","1,352.41","1,352.41","19,99,48,700"
"May 15, 2007","1,364.85","1,366.21","1,340.88","1,346.10","1,346.10","23,61,36,300"
"May 14, 2007","1,355.80","1,364.05","1,355.80","1,359.59","1,359.59","26,09,35,600"
"May 11, 2007","1,349.64","1,351.45","1,336.16","1,351.45","1,351.45","18,94,24,200"
"May 10, 2007","1,351.65","1,356.94","1,351.09","1,355.62","1,355.62","25,58,25,000"
"May 09, 2007","1,355.28","1,357.50","1,346.42","1,350.84","1,350.84","20,13,08,600"
"May 08, 2007","1,367.35","1,368.87","1,348.76","1,354.67","1,354.67","22,81,03,000"
"May 07, 2007","1,363.21","1,367.40","1,357.54","1,365.28","1,365.28","23,99,12,200"
"May 04, 2007","1,346.37","1,363.40","1,346.37","1,363.40","1,363.40","26,11,66,100"
"May 03, 2007","1,329.13","1,343.52","1,329.13","1,342.79","1,342.79","29,82,82,300"
"Apr 30, 2007","1,326.59","1,330.27","1,313.66","1,322.25","1,322.25","19,37,74,300"
"Apr 27, 2007","1,320.17","1,326.70","1,319.15","1,324.77","1,324.77","26,98,67,000"
"Apr 26, 2007",-,-,-,-,-,-
"Apr 25, 2007","1,317.72","1,321.06","1,313.42","1,315.97","1,315.97","19,20,48,500"
"Apr 24, 2007","1,319.81","1,319.84","1,310.59","1,317.50","1,317.50","21,51,19,200"
"Apr 23, 2007","1,320.86","1,326.67","1,316.64","1,321.36","1,321.36","22,84,98,700"
"Apr 20, 2007","1,308.05","1,316.81","1,306.22","1,315.37","1,315.37","24,62,88,000"
"Apr 19, 2007","1,324.10","1,324.10","1,291.64","1,306.36","1,306.36","33,74,28,300"
"Apr 18, 2007","1,330.11","1,332.44","1,320.15","1,328.63","1,328.63","29,67,40,100"
"Apr 17, 2007","1,326.64","1,334.44","1,316.98","1,330.26","1,330.26","29,80,36,000"
"Apr 16, 2007","1,310.54","1,322.91","1,310.54","1,322.91","1,322.91","21,78,25,100"
"Apr 13, 2007","1,309.20","1,315.03","1,297.69","1,308.20","1,308.20","26,06,71,000"
"Apr 12, 2007","1,301.77","1,313.27","1,298.53","1,307.19","1,307.19","28,51,13,100"
"Apr 11, 2007","1,308.98","1,316.13","1,302.88","1,306.22","1,306.22","32,60,96,800"
"Apr 10, 2007","1,297.01","1,306.34","1,290.08","1,306.34","1,306.34","26,85,26,200"
"Apr 09, 2007","1,279.87","1,300.94","1,279.87","1,298.36","1,298.36","25,94,30,000"
"Apr 06, 2007","1,277.14","1,279.55","1,274.15","1,278.92","1,278.92","10,72,38,200"
"Apr 05, 2007","1,271.93","1,277.48","1,268.81","1,277.48","1,277.48","17,71,83,500"
"Apr 04, 2007","1,263.19","1,277.65","1,263.19","1,271.31","1,271.31","32,81,10,600"
"Apr 03, 2007","1,247.41","1,260.13","1,247.38","1,256.82","1,256.82","25,49,04,600"
"Apr 02, 2007","1,250.24","1,253.41","1,245.00","1,246.30","1,246.30","19,58,98,500"
"Mar 30, 2007","1,239.60","1,246.87","1,238.70","1,246.87","1,246.87","31,93,11,000"
"Mar 29, 2007","1,230.06","1,235.89","1,222.42","1,235.89","1,235.89","19,96,67,100"
"Mar 28, 2007","1,244.22","1,245.17","1,228.97","1,235.24","1,235.24","22,05,26,400"
"Mar 27, 2007","1,246.90","1,248.98","1,236.55","1,247.17","1,247.17","21,77,35,700"
"Mar 26, 2007","1,237.47","1,246.75","1,235.08","1,244.32","1,244.32","23,11,56,500"
"Mar 23, 2007","1,223.77","1,237.70","1,223.77","1,235.65","1,235.65","31,97,96,900"
"Mar 22, 2007","1,213.91","1,231.00","1,213.91","1,221.72","1,221.72","32,44,98,300"
"Mar 21, 2007","1,207.44","1,213.96","1,206.50","1,209.34","1,209.34","18,17,33,100"
"Mar 20, 2007","1,200.77","1,206.54","1,200.60","1,205.28","1,205.28","17,84,52,500"
"Mar 19, 2007","1,182.97","1,195.61","1,182.56","1,192.22","1,192.22","16,16,37,800"
"Mar 16, 2007","1,179.23","1,182.33","1,172.43","1,182.20","1,182.20","12,53,37,200"
"Mar 15, 2007","1,173.82","1,182.18","1,173.82","1,180.31","1,180.31","15,93,87,800"
"Mar 14, 2007","1,177.74","1,177.74","1,159.03","1,166.38","1,166.38","25,59,73,100"
"Mar 13, 2007","1,205.63","1,214.15","1,197.58","1,200.01","1,200.01","24,77,85,400"
"Mar 12, 2007","1,192.61","1,205.86","1,192.61","1,203.29","1,203.29","21,05,81,800"
"Mar 09, 2007","1,194.20","1,201.45","1,186.31","1,188.83","1,188.83","22,20,72,400"
"Mar 08, 2007","1,161.50","1,189.29","1,161.46","1,187.06","1,187.06","24,68,00,500"
"Mar 07, 2007","1,144.12","1,170.01","1,144.12","1,156.58","1,156.58","34,16,68,300"
"Mar 06, 2007","1,117.51","1,137.82","1,113.29","1,130.96","1,130.96","33,25,71,600"
"Mar 05, 2007","1,152.87","1,152.87","1,090.39","1,110.69","1,110.69","46,53,88,900"
"Mar 02, 2007","1,180.66","1,180.66","1,161.68","1,164.68","1,164.68","31,68,28,500"
"Mar 01, 2007","1,204.67","1,216.19","1,179.12","1,180.91","1,180.91","31,01,27,000"
"Feb 28, 2007","1,189.58","1,196.68","1,136.01","1,196.45","1,196.45","61,46,71,400"
"Feb 27, 2007","1,273.43","1,273.78","1,220.19","1,237.08","1,237.08","45,89,39,400"
"Feb 26, 2007","1,285.08","1,285.15","1,270.40","1,272.87","1,272.87","27,51,84,400"
"Feb 23, 2007","1,276.31","1,283.80","1,273.85","1,283.47","1,283.47","32,92,67,200"
"Feb 22, 2007","1,277.99","1,280.51","1,270.10","1,276.52","1,276.52","31,88,58,200"
"Feb 21, 2007","1,265.34","1,278.22","1,265.34","1,278.22","1,278.22","37,50,68,000"
"Feb 16, 2007","1,259.32","1,262.09","1,252.15","1,262.09","1,262.09","28,62,93,300"
"Feb 15, 2007","1,247.52","1,258.63","1,247.52","1,258.63","1,258.63","47,84,70,300"
"Feb 14, 2007","1,240.29","1,245.64","1,239.44","1,245.64","1,245.64","37,76,28,300"
"Feb 13, 2007","1,232.12","1,235.03","1,223.69","1,234.31","1,234.31","29,60,02,200"
"Feb 12, 2007","1,238.71","1,238.92","1,223.14","1,231.87","1,231.87","23,79,36,900"
"Feb 09, 2007","1,248.77","1,250.46","1,231.64","1,240.87","1,240.87","50,73,02,100"
"Feb 08, 2007","1,245.36","1,248.83","1,237.39","1,248.83","1,248.83","44,35,98,700"
"Feb 07, 2007","1,238.14","1,243.63","1,232.57","1,243.57","1,243.57","32,74,86,400"
"Feb 06, 2007","1,226.26","1,238.64","1,226.21","1,236.63","1,236.63","39,04,44,000"
"Feb 05, 2007","1,213.50","1,226.57","1,213.50","1,225.73","1,225.73","35,19,51,300"
"Feb 02, 2007","1,195.91","1,209.48","1,195.91","1,209.48","1,209.48","37,99,92,900"
"Jan 31, 2007","1,181.80","1,189.35","1,181.30","1,189.35","1,189.35","28,97,32,800"
"Jan 30, 2007","1,179.11","1,183.54","1,175.59","1,181.42","1,181.42","22,25,99,400"
"Jan 29, 2007","1,170.26","1,180.01","1,170.26","1,177.53","1,177.53","24,89,84,000"
"Jan 26, 2007","1,176.86","1,176.86","1,164.91","1,169.89","1,169.89","30,91,05,400"
"Jan 25, 2007","1,184.93","1,191.53","1,173.26","1,179.66","1,179.66","31,41,13,400"
"Jan 24, 2007","1,171.94","1,186.00","1,171.94","1,183.04","1,183.04","35,37,14,400"
"Jan 23, 2007","1,156.04","1,169.12","1,155.93","1,169.12","1,169.12","30,32,48,500"
"Jan 22, 2007","1,148.41","1,157.85","1,148.41","1,157.85","1,157.85","22,72,48,400"
"Jan 19, 2007","1,149.09","1,151.61","1,139.49","1,147.76","1,147.76","25,93,10,300"
"Jan 18, 2007","1,141.26","1,150.15","1,141.26","1,147.66","1,147.66","28,71,76,800"
"Jan 17, 2007","1,133.26","1,140.81","1,133.26","1,139.71","1,139.71","25,09,20,200"
"Jan 16, 2007","1,128.08","1,133.68","1,128.08","1,132.61","1,132.61","21,87,94,700"
"Jan 15, 2007","1,121.81","1,129.42","1,121.81","1,127.41","1,127.41","22,67,79,300"
"Jan 12, 2007","1,108.44","1,120.96","1,108.44","1,119.33","1,119.33","27,60,59,500"
"Jan 11, 2007","1,113.40","1,117.69","1,103.37","1,106.06","1,106.06","16,76,96,900"
"Jan 10, 2007","1,118.90","1,119.74","1,107.02","1,113.19","1,113.19","21,14,47,100"
"Jan 09, 2007","1,114.39","1,121.60","1,113.99","1,118.96","1,118.96","18,27,03,700"
"Jan 08, 2007","1,119.00","1,119.00","1,110.38","1,113.02","1,113.02","16,68,52,200"
"Jan 05, 2007","1,117.79","1,121.41","1,114.54","1,120.40","1,120.40","20,51,61,500"
"Jan 04, 2007","1,117.30","1,119.16","1,114.41","1,118.18","1,118.18","17,82,13,600"
"Jan 03, 2007","1,096.76","1,117.09","1,096.76","1,117.09","1,117.09","19,86,47,400"
"Dec 29, 2006","1,089.28","1,096.24","1,088.80","1,096.24","1,096.24","12,22,45,500"
"Dec 28, 2006","1,082.79","1,089.97","1,082.75","1,088.85","1,088.85","10,09,17,300"
"Dec 27, 2006","1,078.20","1,083.75","1,077.26","1,083.22","1,083.22","8,99,66,400"
"Dec 26, 2006","1,079.30","1,080.49","1,073.54","1,078.15","1,078.15","6,13,89,400"
"Dec 25, 2006",-,-,-,-,-,-
"Dec 22, 2006","1,076.67","1,079.72","1,072.89","1,079.72","1,079.72","17,63,70,300"
"Dec 21, 2006","1,075.86","1,079.51","1,072.79","1,076.68","1,076.68","12,42,79,000"
"Dec 20, 2006","1,068.51","1,076.30","1,068.51","1,076.30","1,076.30","12,86,21,700"
"Dec 19, 2006","1,082.25","1,082.27","1,049.88","1,060.36","1,060.36","17,03,68,500"
"Dec 18, 2006","1,090.01","1,092.47","1,074.80","1,081.60","1,081.60","19,01,38,100"
"Dec 15, 2006","1,078.17","1,089.32","1,078.17","1,089.32","1,089.32","16,84,11,000"
"Dec 14, 2006","1,079.52","1,083.54","1,068.51","1,075.47","1,075.47","16,82,71,900"
"Dec 13, 2006","1,087.55","1,088.94","1,073.56","1,079.60","1,079.60","20,52,43,600"
"Dec 12, 2006","1,103.21","1,107.13","1,085.81","1,088.42","1,088.42","22,82,49,700"
"Dec 11, 2006","1,103.89","1,110.12","1,098.23","1,101.70","1,101.70","18,89,10,500"
"Dec 08, 2006","1,097.84","1,098.59","1,087.37","1,098.59","1,098.59","20,46,24,600"
"Dec 07, 2006","1,100.31","1,102.79","1,092.54","1,098.26","1,098.26","21,15,48,100"
"Dec 06, 2006","1,090.96","1,103.27","1,090.96","1,098.35","1,098.35","28,53,76,500"
"Dec 05, 2006","1,078.18","1,089.67","1,078.18","1,088.96","1,088.96","23,66,27,600"
"Dec 04, 2006","1,079.77","1,082.59","1,076.53","1,077.44","1,077.44","23,25,80,300"
"Dec 01, 2006","1,080.25","1,081.30","1,074.88","1,080.11","1,080.11","27,50,56,500"
"Nov 30, 2006","1,065.85","1,086.37","1,065.85","1,080.66","1,080.66","36,97,17,000"
"Nov 29, 2006","1,058.62","1,065.83","1,058.62","1,064.60","1,064.60","22,95,99,500"
"Nov 28, 2006","1,065.33","1,065.33","1,056.72","1,057.23","1,057.23","18,52,71,000"
"Nov 27, 2006","1,060.67","1,071.82","1,060.67","1,068.29","1,068.29","22,18,35,100"
"Nov 24, 2006","1,046.80","1,060.43","1,046.64","1,060.43","1,060.43","16,44,36,900"
"Nov 23, 2006","1,045.38","1,046.65","1,043.35","1,046.51","1,046.51","13,32,18,200"
"Nov 22, 2006","1,037.68","1,045.67","1,037.59","1,043.81","1,043.81","16,70,10,600"
"Nov 21, 2006","1,033.60","1,037.22","1,033.60","1,036.16","1,036.16","15,58,79,500"
"Nov 20, 2006","1,040.75","1,044.33","1,029.41","1,033.52","1,033.52","24,43,08,000"
"Nov 17, 2006","1,039.79","1,041.98","1,037.82","1,040.79","1,040.79","21,97,14,000"
"Nov 16, 2006","1,028.67","1,039.06","1,027.57","1,037.60","1,037.60","24,78,82,300"
"Nov 15, 2006","1,028.25","1,032.60","1,025.64","1,028.38","1,028.38","18,17,97,100"
"Nov 14, 2006","1,019.81","1,030.09","1,019.81","1,030.09","1,030.09","17,65,00,300"
"Nov 13, 2006","1,020.68","1,021.53","1,015.79","1,019.81","1,019.81","12,24,82,200"
"Nov 10, 2006","1,019.07","1,022.76","1,018.15","1,022.30","1,022.30","18,80,20,600"
"Nov 09, 2006","1,008.86","1,019.93","1,008.76","1,019.93","1,019.93","19,87,91,300"
"Nov 08, 2006","1,004.65","1,011.20","1,004.65","1,007.29","1,007.29","19,50,65,000"
"Nov 07, 2006",993.68,"1,005.06",993.68,"1,003.28","1,003.28","15,20,83,400"
"Nov 06, 2006",998.25,999.72,992.96,993.3,993.3,"9,82,54,000"
"Nov 03, 2006",996.47,"1,000.06",994.84,998.02,998.02,"13,24,36,200"
"Nov 02, 2006",989.15,998.57,988.75,995.25,995.25,"13,33,56,600"
"Nov 01, 2006",988.3,991.04,987.84,989.34,989.34,"11,85,17,300"
"Oct 31, 2006",986.19,988.93,984.85,988.3,988.3,"14,09,92,600"
"Oct 30, 2006",986.47,987.43,984.16,986.07,986.07,"7,74,72,800"
"Oct 27, 2006",981.91,990.71,981.48,989.9,989.9,"11,87,41,200"
"Oct 26, 2006",979,983.43,979,982.63,982.63,"9,80,00,600"
"Oct 25, 2006",-,-,-,-,-,-
"Oct 24, 2006",-,-,-,-,-,-
"Oct 23, 2006",-,-,-,-,-,-
"Oct 20, 2006",978.4,980.89,977.34,979.19,979.19,"9,16,42,800"
"Oct 19, 2006",977.49,980.45,976.05,978.77,978.77,"10,75,29,600"
"Oct 18, 2006",978.19,979.07,975.3,975.89,975.89,"7,02,41,600"
"Oct 17, 2006",982.8,983.31,976.16,977.23,977.23,"8,48,41,600"
"Oct 16, 2006",983.22,983.79,977.12,983.79,983.79,"6,92,86,000"
"Oct 13, 2006",976.79,983.54,976.79,983.54,983.54,"12,77,81,200"
"Oct 12, 2006",970.18,976.84,970.18,975.62,975.62,"12,55,57,700"
"Oct 11, 2006",969.46,971.03,967.89,970.37,970.37,"7,70,04,800"
"Oct 10, 2006",970.2,971.9,969.23,969.71,969.71,"7,99,69,600"
"Oct 09, 2006",971.48,973.93,967.54,969.38,969.38,"7,56,51,400"
"Oct 06, 2006",967.68,971.22,967.19,970.98,970.98,"8,80,73,600"
"Oct 05, 2006",964.3,969.63,964.3,968.89,968.89,"10,83,78,200"
"Oct 04, 2006",967.26,969.19,963.52,964.06,964.06,"8,00,55,800"
"Oct 03, 2006",968.93,969.15,965.61,967.56,967.56,"9,12,53,400"
"Oct 02, 2006",967.17,969.67,964.76,969.67,969.67,"7,87,72,800"
"Sep 29, 2006",967.74,969.06,963.65,967.55,967.55,"12,64,74,800"
"Sep 28, 2006",966.19,970.79,966.19,968.88,968.88,"9,21,64,800"
"Sep 27, 2006",965.69,967.99,964.55,966.32,966.32,"9,61,74,800"
"Sep 26, 2006",964.42,966.99,960.86,965.66,965.66,"8,36,84,400"
"Sep 25, 2006",964.07,965.44,962.35,965.44,965.44,"8,40,05,200"
"Sep 22, 2006",964.78,967.32,962.41,965.23,965.23,"9,75,07,200"
"Sep 21, 2006",960.73,966.08,960.73,966.08,966.08,"12,60,01,200"
"Sep 20, 2006",961.37,961.37,956.86,959.62,959.62,"9,84,10,800"
"Sep 19, 2006",965.76,966.08,959.64,962.82,962.82,"11,63,67,200"
"Sep 18, 2006",958.58,965.55,958.58,965.55,965.55,"13,00,89,000"
"Sep 15, 2006",956.56,959.21,955.89,958.99,958.99,"10,42,10,700"
"Sep 14, 2006",953.1,957.1,950.99,957.1,957.1,"8,38,99,200"
"Sep 13, 2006",953,954.25,949.9,954.25,954.25,"10,47,49,700"
"Sep 12, 2006",955.81,956.5,949.34,953.7,953.7,"10,02,00,500"
"Sep 11, 2006",956.53,957.61,954.01,955.72,955.72,"8,32,41,200"
"Sep 08, 2006",956.33,959.06,955.66,956.7,956.7,"7,77,10,200"
"Sep 07, 2006",956.39,958.8,953.18,955.85,955.85,"8,75,46,400"
"Sep 06, 2006",964.25,964.89,955.56,956.39,956.39,"9,79,91,400"
"Sep 05, 2006",968.64,970.49,962.24,963.84,963.84,"9,29,36,600"
"Sep 04, 2006",960.82,968.22,960.82,968.22,968.22,"7,71,73,600"
"Sep 01, 2006",959.04,962.42,958.91,960.69,960.69,"11,69,70,900"
"Aug 31, 2006",-,-,-,-,-,-
"Aug 30, 2006",954.17,959.09,954.03,958.12,958.12,"9,15,14,400"
